,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
417,188,36,0,31,8,5,2,1,8,8.133333333333335,8.841846274778883,2.3333333333333335,6.863366666666667,30,3,7,3,19,5,417,train
418,550,102,0,73,21,11,10,5,12,9.357983193277311,9.957137785484202,2.857142857142857,7.919733053221289,71,7,20,10,52,18,418,train
419,615,110,8,72,28,18,3,4,13,9.97979797979798,10.980518767755715,3.0,8.118449494949495,70,9,28,17,57,19,419,train
420,395,76,0,47,16,9,4,5,10,13.291228070175439,11.20814326018867,4.666666666666667,8.217243859649123,47,3,14,6,39,13,420,train
421,234,48,1,36,10,6,0,2,7,5.633333333333334,8.07648339933343,1.5,7.192325,37,4,6,3,23,6,421,train
422,328,60,3,46,16,9,0,1,9,9.333333333333334,9.516144504307135,2.5,8.854333333333333,47,4,12,5,35,12,422,test
423,242,45,2,39,7,4,4,7,2,7.777777777777778,7.793537801064561,1.6666666666666667,8.240277777777777,40,3,5,2,25,7,423,train
424,668,115,2,74,28,18,2,15,17,13.579710144927539,13.023866798666859,5.333333333333333,8.98090579710145,75,6,32,18,65,27,424,test
425,423,75,1,49,19,14,1,7,8,6.5549549549549555,8.344100000000001,3.8333333333333335,8.515800900900901,48,6,23,5,39,16,425,train
426,799,149,3,102,33,18,6,9,22,8.523825503355706,7.168621630094336,3.75,8.481306711409395,98,8,31,4,86,24,426,test
427,350,68,5,52,17,11,3,3,9,10.329411764705883,10.125756701596842,2.75,7.266170588235294,52,4,11,5,31,9,427,test
428,606,113,2,77,20,13,5,4,19,8.538095238095238,7.793537801064561,2.3333333333333335,6.818080952380953,79,6,14,4,64,13,428,train
429,268,51,2,42,8,6,10,5,5,11.768627450980393,8.841846274778883,4.0,7.378162745098039,43,2,8,2,28,8,429,test
430,589,126,0,69,25,16,7,5,21,6.195555555555556,6.42735559955562,1.2222222222222223,6.093868888888888,65,9,11,3,47,5,430,train
431,418,78,2,57,19,15,4,10,9,7.265641025641026,6.742157984588678,2.2,7.851670256410257,62,5,11,2,44,10,431,train
432,525,99,4,67,22,15,7,10,13,13.576565656565657,13.023866798666859,3.4,8.127468888888888,67,5,14,15,45,15,432,test
433,318,61,0,45,12,10,3,7,7,9.47016393442623,9.888512548439397,2.4,6.830144590163934,44,5,12,7,27,8,433,train
434,854,161,2,108,27,12,13,13,17,12.429813664596274,11.765960540728905,2.7142857142857144,7.62146149068323,104,7,19,16,66,15,434,train
435,1006,194,11,114,37,23,9,8,25,6.8228178694158075,7.3011,1.8,7.0453129209622,102,15,28,8,100,23,435,train
436,1171,201,12,144,50,29,15,14,29,12.714427860696517,11.645159339076184,4.666666666666667,9.064880099502489,140,9,40,20,130,38,436,train
437,1065,198,4,112,37,16,19,6,25,7.910489510489511,9.057496981413337,2.6923076923076925,7.581845143745143,105,13,36,14,97,26,437,train
438,332,58,1,45,17,10,2,4,8,12.560919540229884,11.855464076750408,4.333333333333333,10.04026091954023,47,3,13,7,38,14,438,train
439,338,62,2,45,12,10,3,8,7,16.134426229508197,13.023866798666859,4.5,8.514381967213115,45,2,9,6,49,9,439,train
440,117,22,1,19,7,6,0,1,3,9.854545454545455,11.20814326018867,2.5,9.923918181818184,19,2,5,4,15,5,440,train
441,898,165,5,107,37,23,3,12,20,9.863636363636363,10.31748142421505,2.5,8.337772727272727,103,12,30,19,87,34,441,test
442,523,98,3,66,24,20,0,11,14,13.766666666666666,12.161744961471694,5.0,8.116483333333333,63,4,20,10,45,16,442,train
443,87,14,0,13,5,3,0,0,3,8.457142857142857,8.841846274778883,4.0,9.970185714285716,12,1,4,1,9,6,443,train
444,251,49,3,36,9,7,1,4,5,11.43265306122449,8.841846274778883,3.5,7.751904081632653,35,2,7,2,23,8,444,train
445,134,27,0,24,6,4,1,2,4,8.362962962962964,10.125756701596842,2.5,6.060544444444444,24,2,5,3,12,3,445,test
446,377,72,1,51,12,10,4,3,11,9.093333333333334,9.3871,2.4,6.763101111111111,51,5,12,6,31,8,446,train
447,375,73,5,56,14,8,4,5,8,6.510502283105024,7.168621630094336,1.6666666666666667,6.835583105022831,55,6,10,3,35,11,447,train
448,1328,261,0,149,51,27,11,16,30,9.869849690539347,8.841846274778883,2.6923076923076925,7.95971002063071,143,13,35,13,137,34,448,train
449,440,83,0,59,15,11,5,4,11,11.548594377510042,7.793537801064561,3.6666666666666665,8.433104016064256,62,3,10,2,40,12,449,train
450,523,92,3,73,20,11,9,5,9,7.86583850931677,9.236282656511921,2.5714285714285716,8.235885714285715,70,7,18,8,61,16,450,test
451,468,84,3,53,23,15,7,3,14,11.005714285714285,11.20814326018867,4.4,8.22930380952381,54,5,22,10,46,16,451,test
452,843,161,7,96,26,18,8,8,30,13.466252587991718,11.855464076750408,4.333333333333333,7.811594824016563,89,6,26,14,75,20,452,train
453,198,38,0,31,10,7,2,2,5,7.095495495495496,7.793537801064561,2.3333333333333335,8.515800900900901,30,3,7,2,18,8,453,train
454,365,72,1,57,17,6,3,6,7,14.955555555555556,8.841846274778883,4.5,7.8344611111111115,57,2,10,2,33,7,454,test
455,430,79,1,66,24,5,2,1,13,6.033273056057867,7.957251820313856,1.5714285714285714,8.193739783001808,67,7,11,5,52,8,455,train
456,231,44,0,36,9,4,0,3,7,11.52727272727273,10.125756701596842,3.0,7.239745454545455,35,2,6,3,19,6,456,train
457,449,80,3,61,20,8,3,2,9,7.071428571428573,7.957251820313856,1.7142857142857142,7.953482142857143,63,7,12,5,58,10,457,train
458,472,89,6,64,22,14,4,6,9,7.3329052969502415,8.841846274778883,2.142857142857143,7.638027447833066,61,7,15,7,44,11,458,test
459,1123,195,8,114,52,31,10,10,32,11.725274725274726,12.031772070788634,3.642857142857143,8.780946886446886,102,14,51,34,106,46,459,train
460,849,155,0,95,36,23,7,11,25,9.55483870967742,10.793553405168563,2.7,8.072654838709678,93,10,27,17,79,25,460,train
461,1226,223,17,152,42,25,19,14,30,9.731493618489134,10.560738912317856,3.1538461538461537,7.956882338737496,141,13,41,22,135,37,461,test
462,508,100,3,62,22,15,0,3,18,11.960404040404041,11.20814326018867,3.0,7.648984040404041,58,5,15,10,44,15,462,train
463,586,115,7,83,24,15,8,10,15,9.006211180124224,8.841846274778883,1.8571428571428572,7.74666149068323,76,7,13,7,63,18,463,train
464,416,75,1,52,22,14,1,2,11,12.3,11.698219412168324,3.75,9.198233333333334,47,4,16,9,40,15,464,test
465,286,58,1,47,9,5,3,2,9,8.301754385964912,6.42735559955562,2.3333333333333335,7.349075438596492,49,3,7,1,29,8,465,train
466,362,66,1,52,15,9,3,5,6,10.15,10.125756701596842,2.5,9.364474999999999,53,4,11,6,48,16,466,train
467,612,115,6,89,24,14,8,14,18,11.634782608695653,9.888512548439397,2.4,7.797995652173913,84,5,13,7,63,17,467,train
468,1232,219,11,141,58,23,12,11,25,9.119601328903654,9.424239791934728,3.2142857142857144,8.878167774086378,134,14,45,16,151,41,468,train
469,1034,174,2,117,51,16,10,9,23,14.4,13.5591,4.666666666666667,9.405031034482759,113,9,42,30,96,42,469,train
470,1089,197,5,128,47,26,9,17,28,9.984415584415585,10.018931242160765,3.0,8.306659369202226,121,11,34,16,108,37,470,test
471,1017,188,8,122,41,24,8,14,19,9.815087040618955,9.80015041476705,2.5454545454545454,7.591815473887815,117,11,26,15,103,23,471,test
472,853,159,15,110,38,19,9,8,22,12.356154537286614,11.765960540728905,3.5714285714285716,8.834763791554359,103,7,27,16,106,32,472,train
473,407,86,1,60,10,7,3,1,14,12.86201550387597,8.841846274778883,2.6666666666666665,7.628831782945737,58,3,8,3,26,9,473,train
474,265,50,1,43,8,4,3,4,5,8.0,8.841846274778883,1.8,6.9747,44,5,9,5,24,8,474,train
475,91,17,0,16,3,2,1,4,1,8.105882352941178,8.841846274778883,1.5,6.844570588235294,16,2,3,2,9,3,475,train
476,349,69,4,49,17,9,3,1,13,6.099710144927537,5.683917801722854,1.8,6.15170463768116,47,5,9,1,30,8,476,train
477,513,90,6,69,23,12,6,5,10,8.253968253968255,8.841846274778883,2.7142857142857144,9.53754761904762,71,7,19,7,56,18,477,train
478,390,68,2,48,14,8,3,8,7,9.914285714285715,10.504223727775692,2.8333333333333335,8.919363492063493,50,6,17,10,43,16,478,train
479,93,16,0,13,4,4,0,1,3,10.700000000000001,10.125756701596842,2.5,7.9808,13,2,5,3,10,3,479,train
480,371,70,0,57,14,8,5,3,10,12.19047619047619,11.20814326018867,3.0,8.854119047619047,56,3,12,6,30,13,480,test
481,521,94,3,65,16,6,3,3,13,12.171182795698925,11.602472056035307,4.2,8.973468602150538,65,5,22,11,51,18,481,train
482,298,52,3,42,14,10,0,0,7,13.476923076923079,11.20814326018867,8.5,9.177253846153846,42,2,17,4,28,12,482,train
483,1313,243,10,143,48,28,12,11,39,12.024526748971194,10.793553405168563,4.2,8.545607160493827,134,10,44,18,129,39,483,train
484,376,76,0,59,11,7,4,6,7,5.378947368421053,7.168621630094336,1.0,7.016384210526317,57,8,8,4,40,10,484,train
485,230,43,0,30,13,9,1,2,5,5.2302325581395355,5.985473137389441,2.0,7.474583720930233,30,4,8,1,19,6,485,test
486,392,72,2,55,12,6,4,5,10,8.537777777777778,9.888512548439397,3.2,6.543795555555556,51,5,16,7,36,7,486,train
487,462,82,6,55,17,10,7,8,9,8.88130081300813,9.725611199111238,3.3333333333333335,7.010220325203252,52,6,20,8,38,14,487,test
488,981,180,5,103,45,28,3,13,17,9.333333333333334,9.516144504307135,2.6666666666666665,8.328,96,12,35,15,90,35,488,train
489,395,76,3,55,21,12,1,1,14,13.817543859649124,11.855464076750408,5.333333333333333,7.80171754385965,56,3,16,7,32,11,489,test
490,246,45,0,39,10,5,1,0,9,7.777777777777778,7.793537801064561,3.3333333333333335,7.889388888888889,41,3,10,2,26,7,490,train
491,159,29,0,25,6,4,1,1,5,9.937931034482759,10.125756701596842,3.5,7.078113793103448,25,2,7,3,16,5,491,test
492,877,174,1,118,36,18,11,7,20,7.706583072100314,8.00094639256281,1.8181818181818181,7.506484117032393,115,11,20,8,83,14,492,test
493,919,157,13,102,30,21,10,18,22,12.690764331210191,12.38480682065935,4.75,8.230536942675158,102,8,38,21,99,31,493,train
494,421,80,0,61,20,13,5,8,11,12.5,11.698219412168324,2.75,8.970749999999999,58,4,11,9,34,16,494,test
495,643,121,2,89,22,12,2,6,14,11.37245179063361,10.504223727775692,3.1666666666666665,8.290650964187328,87,6,20,10,61,19,495,train
496,480,96,2,65,24,15,4,4,13,7.924620060790274,9.236282656511921,1.5714285714285714,8.334046504559272,65,7,11,8,48,13,496,train
497,359,67,2,44,19,15,2,6,9,10.879104477611941,10.686352973137792,3.5,8.002374626865672,44,4,14,7,32,14,497,test
498,967,172,8,128,36,17,7,15,17,6.248689771766696,7.70948699238394,2.4285714285714284,9.467432206255282,130,14,37,9,121,34,498,train
499,567,105,2,71,21,13,4,3,15,9.04761904761905,9.606745405546679,2.7142857142857144,8.290404761904762,68,7,21,9,52,19,499,test
500,63,12,2,12,3,2,1,3,0,14.8,13.023866798666859,3.0,9.495033333333335,12,1,3,3,6,4,500,train
501,281,53,0,43,11,4,2,6,6,9.330817610062894,9.725611199111238,2.6666666666666665,7.789936477987422,43,3,8,4,22,8,501,test
502,616,107,7,79,23,14,5,6,12,11.721762349799732,12.031772070788634,2.857142857142857,8.379063951935915,79,7,21,17,68,20,502,test
503,209,43,0,36,10,7,0,3,6,7.090697674418604,8.07648339933343,1.25,5.638537209302326,33,4,5,3,19,3,503,train
504,778,144,6,100,28,21,10,15,20,8.793650793650794,9.444778638647367,2.4444444444444446,7.453269841269841,98,9,23,11,91,17,504,train
505,1260,233,17,156,50,29,11,18,36,14.56845493562232,11.698219412168324,4.375,8.605048497854078,150,8,35,18,131,41,505,train
506,492,97,0,73,19,11,5,8,16,7.604712812960236,7.957251820313856,1.7142857142857142,7.253917378497791,70,7,12,5,46,12,506,train
507,199,38,1,32,4,4,1,4,5,7.171929824561403,7.793537801064561,3.0,8.00450350877193,33,3,9,2,19,5,507,train
508,736,140,4,94,42,21,2,5,21,9.285714285714286,9.516144504307135,2.625,8.000857142857143,87,8,21,10,71,21,508,train
509,676,122,5,90,22,10,5,7,18,13.646942148760331,12.340626583579944,5.4,9.665167107438016,88,5,27,13,71,25,509,train
510,439,87,0,50,19,14,3,1,10,8.339310344827586,8.238735603445708,2.4,7.584942298850574,48,5,11,4,41,11,510,train
511,862,164,3,115,45,22,5,10,26,9.453033401499658,9.444778638647367,2.6666666666666665,8.312786571233811,114,9,24,11,91,23,511,train
512,408,78,1,61,17,10,4,4,9,11.938461538461539,9.725611199111238,2.6666666666666665,7.760202564102564,63,3,8,4,36,8,512,train
513,540,97,7,80,23,13,4,8,13,9.66656848306333,9.957137785484202,3.0,8.556185419734906,76,7,21,10,59,16,513,train
514,282,57,0,39,12,7,5,2,8,11.4,3.1291,2.5,8.374310526315789,39,2,5,0,28,7,514,train
515,216,40,0,29,11,9,1,3,5,8.333333333333334,8.841846274778883,2.0,9.034833333333333,28,3,6,3,21,6,515,test
516,513,92,4,60,20,10,1,4,15,10.686956521739132,10.9516,2.875,8.840921739130437,58,8,23,15,51,22,516,train
517,539,100,0,70,23,12,7,3,17,8.114285714285714,8.841846274778883,2.4285714285714284,8.45047142857143,69,7,17,7,46,14,517,train
518,345,74,1,44,10,9,7,6,10,9.916901408450705,10.125756701596842,2.0,6.963238028169014,43,4,9,6,30,10,518,test
519,1005,177,4,110,46,22,8,20,22,10.921807909604519,11.003577315987393,4.0,8.350408700564973,104,10,41,19,98,38,519,train
520,1105,202,6,112,45,28,7,12,32,11.644356435643566,11.20814326018867,4.6,8.625004158415841,108,10,46,20,103,38,520,train
521,897,181,1,107,28,18,17,15,16,7.68679055750879,8.00094639256281,1.5454545454545454,7.5931979407333,99,11,17,8,89,21,521,test
522,402,77,0,50,13,7,3,3,14,9.25844155844156,8.841846274778883,2.25,7.052079220779221,49,4,9,4,32,9,522,train
523,881,175,0,92,34,24,14,9,24,7.4333333333333345,7.793537801064561,1.9166666666666667,6.61554761904762,85,12,23,8,69,16,523,train
524,235,42,2,33,6,5,3,5,9,9.40952380952381,9.725611199111238,3.6666666666666665,8.46637619047619,33,3,11,4,28,9,524,train
525,1054,188,10,127,48,33,5,25,23,10.711489361702128,10.577609850970193,3.4,8.432490638297873,124,10,34,17,111,33,525,train
526,539,99,1,72,20,11,4,3,17,8.485425685425685,8.841846274778883,2.0,7.208894805194806,71,7,14,7,51,14,526,train
527,281,57,0,39,9,7,3,0,12,24.905263157894737,13.023866798666859,8.0,9.510892982456141,39,1,8,3,25,5,527,train
528,803,155,1,84,27,18,6,7,20,7.700879765395896,8.575989854853784,2.4545454545454546,7.697151026392962,82,11,28,10,71,25,528,train
529,916,165,7,116,27,19,17,12,25,13.064935064935066,11.765960540728905,4.285714285714286,8.442127705627705,112,7,30,16,94,30,529,test
530,492,97,2,73,18,11,6,5,12,4.058075601374571,5.985473137389441,1.0,7.130319931271478,66,12,14,3,47,16,530,test
531,327,64,2,47,15,7,2,4,6,5.745000000000001,5.683917801722854,1.2,6.7385675,46,5,6,1,28,5,531,train
532,331,65,1,52,12,7,7,2,11,8.346153846153845,8.841846274778883,2.5,7.114653846153846,50,4,10,4,34,8,532,train
533,230,42,0,37,12,6,0,0,6,9.40952380952381,9.725611199111238,1.6666666666666667,9.594233333333335,37,3,5,4,26,9,533,train
534,962,169,13,121,41,19,11,25,21,9.69575040344271,10.436869588844216,3.1818181818181817,8.509542280796127,116,11,35,18,114,30,534,train
535,555,100,8,75,19,13,3,11,15,15.333333333333336,10.504223727775692,6.666666666666667,9.711033333333333,75,3,21,5,62,20,535,train
536,465,85,2,63,23,11,4,4,9,8.457142857142857,8.841846274778883,3.0,8.842328571428572,63,6,21,6,54,20,536,train
537,690,126,4,84,29,18,4,14,22,10.109523809523811,10.411451182825502,3.125,8.803811111111113,81,8,26,13,63,26,537,test
538,181,34,0,30,8,4,3,2,6,9.15294117647059,8.841846274778883,2.5,8.65940588235294,30,2,5,2,17,7,538,train
539,876,168,4,110,36,19,7,12,21,8.264468864468865,9.057496981413337,1.9230769230769231,8.130996520146521,99,13,25,14,95,26,539,train
540,96,16,0,15,2,2,2,1,2,11.4,11.20814326018867,4.0,9.364474999999999,16,1,4,2,8,5,540,train
541,771,143,1,86,29,19,9,10,22,13.37163120567376,12.457975602129121,4.333333333333333,9.057560992907801,88,6,23,15,64,19,541,train
542,521,99,2,66,17,11,10,9,14,8.72808080808081,8.238735603445708,2.6,7.489489090909091,69,5,14,4,49,9,542,train
543,692,122,13,93,27,13,6,9,10,13.36655737704918,11.979248473330827,4.0,9.117805573770493,91,5,20,12,76,28,543,train
544,927,177,8,107,33,23,15,12,23,9.374216743708269,9.573946990214175,2.3636363636363638,7.021671237801747,104,11,27,14,82,23,544,train
545,701,132,1,89,31,15,6,11,13,10.162126245847176,9.957137785484202,2.5714285714285716,8.834665669988926,92,7,19,10,75,25,545,train
546,157,28,0,23,10,6,0,0,5,11.314285714285715,11.20814326018867,4.0,7.714471428571429,23,2,8,4,14,6,546,train
547,898,170,11,109,31,20,13,11,20,12.53781512605042,10.914260884657427,3.5714285714285716,8.184836134453782,107,7,26,13,89,31,547,train
548,486,84,4,64,16,12,7,3,10,11.257142857142858,10.686352973137792,4.25,8.24964761904762,62,4,17,7,52,16,548,train
549,425,76,0,54,19,12,4,6,7,7.698245614035088,8.344100000000001,2.5,8.420029824561404,53,6,16,5,42,15,549,train
550,504,89,3,70,21,11,3,6,12,15.012734082397003,12.457975602129121,5.666666666666667,10.607854307116106,70,3,18,8,57,21,550,train
551,1213,218,12,137,53,29,9,18,20,7.4406764574988875,9.725611199111238,2.5238095238095237,8.495265376056965,128,21,54,28,141,42,551,train
552,652,113,6,76,23,17,9,4,16,10.350948166877371,10.608840637214634,3.4285714285714284,8.34975208596713,78,7,25,12,68,24,552,train
553,1138,193,11,131,42,25,11,11,27,13.937616580310882,13.81666964889586,5.3,9.33896134715026,127,10,53,35,110,51,553,train
554,631,110,9,88,22,11,9,9,14,10.64935064935065,11.20814326018867,3.5714285714285716,8.722292207792208,88,7,25,14,69,24,554,train
555,261,47,0,34,5,5,3,3,9,22.20425531914894,14.554592549557764,9.0,7.983444680851064,34,1,9,4,17,6,555,train
556,199,40,0,33,8,4,3,7,4,9.0,7.168621630094336,2.0,8.18125,34,2,4,1,19,4,556,train
557,1032,185,15,119,39,24,7,18,30,18.793005464480878,14.836745963215662,8.0,10.111204262295082,114,5,41,20,101,43,557,train
558,452,84,2,64,21,10,2,3,19,9.100952380952382,8.841846274778883,2.6,7.853351428571428,61,5,16,5,41,16,558,train
559,476,91,1,63,23,14,1,6,15,10.796483516483518,10.355215969177355,3.0,8.00954967032967,62,5,15,8,44,16,559,test
560,501,94,0,67,17,12,8,3,17,10.073191489361703,10.355215969177355,3.6,8.096533191489362,63,5,18,8,49,14,560,train
561,233,46,0,29,10,8,0,0,9,7.208695652173913,8.07648339933343,2.5,7.639508695652174,27,4,10,3,22,8,561,train
562,527,104,1,64,17,17,7,5,14,11.553846153846154,8.841846274778883,4.25,7.507157692307692,63,4,17,4,40,13,562,train
563,388,74,1,53,20,16,4,3,5,6.402702702702704,8.07648339933343,1.5,6.86921891891892,50,8,12,6,36,11,563,train
564,1049,180,10,124,50,30,8,17,26,12.755555555555556,12.161744961471694,4.5,9.96807777777778,118,10,45,25,122,49,564,train
565,918,163,6,114,39,22,16,11,15,9.605112474437629,10.504223727775692,2.5,8.669435787321063,110,12,31,20,103,39,565,test
566,202,35,1,28,5,4,2,2,2,10.428571428571429,10.125756701596842,4.5,7.6625000000000005,30,2,9,3,18,7,566,train
567,724,127,11,86,36,24,6,3,13,10.986351706036746,10.864195022040775,4.666666666666667,8.913610761154857,79,6,30,12,78,26,567,train
568,905,176,6,112,35,22,6,12,19,7.460839160839161,8.139509932561175,1.9230769230769231,6.909769055944055,104,13,24,10,92,22,568,train
569,720,132,1,94,22,10,9,12,14,9.361038961038963,9.236282656511921,3.0,8.040829437229437,92,7,21,8,69,20,569,train
570,489,88,3,64,20,14,2,5,15,11.52727272727273,10.125756701596842,4.5,8.854631818181819,61,4,20,6,43,20,570,train
571,468,88,1,61,17,12,5,0,11,9.76727272727273,9.3871,2.8,7.380369090909092,59,5,14,6,44,12,571,train
572,788,141,6,95,35,19,4,12,16,8.593406593406593,9.265573868473778,1.7692307692307692,8.343725274725275,91,13,24,15,78,28,572,train
573,866,157,11,107,29,20,7,12,19,13.014437367303612,11.855464076750408,5.333333333333333,8.555003609341826,106,6,35,14,87,29,573,train
574,224,46,0,38,10,7,3,3,6,8.742028985507247,8.841846274778883,2.6666666666666665,7.48638115942029,37,3,8,3,24,7,574,train
575,888,156,1,76,35,32,12,3,17,12.415384615384617,12.38480682065935,4.5,8.956071794871796,78,8,36,21,91,38,575,test
576,772,141,8,101,28,18,6,11,21,12.028774062816616,11.20814326018867,3.7142857142857144,8.331117629179332,94,7,27,14,70,27,576,test
577,577,111,1,69,21,15,4,5,21,10.643243243243244,10.864195022040775,2.8333333333333335,7.541397297297298,69,6,17,11,47,15,577,test
578,932,161,10,111,35,22,9,12,26,11.876052449965494,11.429527900616531,4.333333333333333,8.93714292615597,105,9,39,19,97,37,578,train
579,375,73,0,51,18,12,3,4,13,9.491780821917809,8.841846274778883,2.75,7.786220547945206,50,4,11,4,35,11,579,train
580,420,84,0,54,17,11,3,4,10,13.58095238095238,10.504223727775692,3.6666666666666665,8.220895238095238,52,3,11,5,34,11,580,train
581,249,49,0,36,10,8,1,3,6,8.981632653061224,9.516144504307135,1.75,6.499814285714287,36,4,7,5,20,5,581,train
582,438,83,3,54,18,12,3,8,9,11.126829268292683,10.125756701596842,3.0,8.504519512195122,60,4,12,6,50,19,582,train
583,312,63,3,48,10,8,2,2,7,14.504761904761905,11.20814326018867,4.0,7.705249206349206,45,2,8,4,28,8,583,train
584,432,84,6,62,16,11,4,7,12,12.62857142857143,8.841846274778883,4.666666666666667,7.468990476190476,62,3,14,3,36,9,584,train
585,373,72,2,57,19,13,3,4,12,9.422222222222222,8.841846274778883,2.0,8.696105555555556,52,4,9,4,40,16,585,test
586,306,54,0,35,12,9,2,0,12,9.844444444444445,10.125756701596842,4.5,7.522581481481481,32,4,18,6,27,10,586,test
587,174,33,0,29,8,1,1,2,6,15.624242424242425,11.20814326018867,4.0,8.62269393939394,29,1,4,2,13,4,587,train
588,616,116,3,71,23,15,3,6,17,15.39310344827586,12.602617957971052,5.75,9.56688275862069,71,4,23,11,62,27,588,train
589,459,87,0,58,18,13,4,6,13,7.108620689655172,8.07648339933343,1.875,7.624290804597702,54,8,15,6,42,16,589,train
590,1187,219,3,139,44,29,11,12,36,11.772669826224329,11.855464076750408,4.083333333333333,8.624510110584518,131,12,51,28,134,44,590,test
591,873,188,0,86,31,24,6,5,22,16.103829787234044,8.841846274778883,2.0,7.013268510638298,79,5,10,5,52,9,591,train
592,615,112,10,79,25,13,8,10,15,9.528571428571428,9.827888789773866,2.75,8.137417857142857,76,8,22,11,63,20,592,test
593,1347,235,11,152,60,32,10,12,40,11.731623931623933,11.37473899888905,4.916666666666667,8.382503418803418,148,12,61,26,135,46,593,train
594,1031,179,1,120,39,20,4,14,28,10.65243445692884,11.038039088145766,3.3333333333333335,8.186671535580524,122,12,41,22,96,37,594,train
595,950,166,9,123,36,22,9,13,24,9.650821467688939,10.23097548852734,3.0,8.284948849945236,119,11,35,17,103,35,595,train
596,1282,225,10,139,43,30,8,22,25,9.027450980392159,9.773937934552698,2.588235294117647,8.152748366013071,126,17,45,23,124,46,596,test
597,909,161,5,119,31,20,13,15,26,9.084359119141729,9.573946990214175,2.909090909090909,7.991221400338792,115,11,32,14,100,33,597,train
598,666,115,5,80,22,14,7,6,14,10.049689440993788,9.957137785484202,3.0,8.295878881987578,80,7,22,10,78,24,598,train
599,1018,194,11,129,43,19,13,14,25,9.17077720207254,8.548686976883017,3.0,7.784505388601037,124,10,30,9,110,26,599,train
600,307,54,3,42,14,6,1,2,8,11.644444444444446,11.855464076750408,4.333333333333333,8.623003703703704,44,3,13,7,30,12,600,train
601,475,97,3,77,25,11,6,8,14,6.36759941089838,6.868970318607317,1.0,7.41670088365243,73,7,7,3,47,10,601,train
602,366,69,1,54,13,7,3,3,8,7.498550724637681,8.344100000000001,1.0,6.952986956521739,53,6,6,5,37,9,602,train
603,1158,196,2,131,53,31,11,14,26,10.326050420168068,10.843485225782072,3.2941176470588234,9.122593517406962,126,17,57,31,135,48,603,train
604,153,29,1,23,6,4,0,4,3,8.558620689655172,8.841846274778883,3.5,8.167079310344828,24,2,7,2,14,5,604,train
605,290,53,0,43,12,9,0,4,7,9.828301886792453,10.125756701596842,3.5,7.868794339622641,41,4,14,6,22,11,605,train
606,702,139,7,99,26,13,9,15,16,8.19216626698641,8.167268648758528,1.8888888888888888,8.151249480415668,96,9,18,7,75,18,606,train
607,487,93,2,72,22,11,2,6,10,7.230645161290323,8.841846274778883,1.5,7.948368817204301,67,8,13,8,49,13,607,test
608,990,184,7,108,40,22,2,14,29,9.387577639751553,9.957137785484202,2.4285714285714284,8.493331366459628,97,14,37,20,90,37,608,train
609,425,77,0,51,17,12,3,6,7,12.375324675324677,11.698219412168324,5.5,8.487533766233767,51,4,22,9,43,18,609,train
610,548,111,1,78,14,10,8,5,12,16.601801801801802,11.855464076750408,4.666666666666667,7.605483783783784,67,3,14,7,45,7,610,train
611,448,85,3,56,23,15,3,6,10,11.323529411764707,10.125756701596842,3.75,7.476970588235295,56,4,15,6,40,10,611,test
612,373,73,7,61,20,10,1,8,6,6.387945205479452,5.683917801722854,1.6,7.821481917808219,61,5,8,1,44,10,612,train
613,1071,192,15,125,50,39,6,12,27,10.731818181818182,10.832165505486643,3.1818181818181817,8.61422462121212,119,11,35,19,115,41,613,train
614,669,116,6,86,25,13,8,13,18,11.456157635467981,11.20814326018867,3.5714285714285716,8.814304926108374,84,7,25,14,75,27,614,train
615,544,112,0,65,20,15,5,8,12,11.102857142857143,9.3871,3.0,7.708165,62,5,16,6,41,14,615,train
616,786,147,7,104,24,14,7,11,21,12.793197278911565,12.457975602129121,4.166666666666667,7.644489115646259,102,6,26,16,81,18,616,train
617,492,96,6,63,26,18,1,5,12,7.152380952380952,7.447530270364452,1.7142857142857142,5.797041071428572,60,7,12,4,44,6,617,train
618,336,56,1,43,17,10,0,2,6,12.02857142857143,11.698219412168324,4.25,9.124292857142859,42,4,17,9,31,16,618,test
619,302,54,1,43,15,9,1,2,7,9.828301886792453,10.125756701596842,3.75,8.762567924528302,41,4,15,6,32,12,619,train
620,358,56,3,48,17,6,2,4,6,11.622857142857143,11.20814326018867,3.4,10.67719857142857,48,5,16,10,39,16,620,test
621,649,121,1,80,21,14,4,10,18,8.36404958677686,8.841846274778883,3.25,6.9966173553719,79,8,26,8,56,14,621,train
622,360,64,0,50,12,9,5,2,8,6.766666666666666,7.793537801064561,2.0,8.113066666666667,51,6,12,4,40,14,622,train
623,1057,191,13,134,40,25,11,19,25,13.096218731820827,12.650343791298138,4.222222222222222,9.235980860965679,132,9,40,25,123,43,623,train
624,196,36,3,32,12,5,2,1,4,9.422222222222222,8.841846274778883,3.0,7.599577777777777,33,2,6,2,19,6,624,train
625,430,90,0,61,22,17,1,2,11,9.88888888888889,7.168621630094336,1.25,7.384166666666667,61,4,6,2,36,11,625,train
626,836,168,3,95,37,23,6,12,22,10.085714285714287,9.725611199111238,2.7777777777777777,7.663973809523809,91,9,25,12,77,22,626,train
627,228,43,0,34,11,8,1,1,4,9.530232558139536,7.168621630094336,5.0,8.007783720930233,35,2,9,1,20,7,627,train
