,index,essay,bsq,label,set,b
298,1175,"Dear @PERSON1, Computers are necessary and benefit our community. They do a great deal to help make our lives easier. There is not a day that we do not use a computer in some way or another. The benefits of our computers are they connect us, the spread news, and they make every day objects work. Computers connect us in so many difffrent ways. Where would businesses be without computers? Most modern day businesses are run by computers. Owners can now have businesses all over the world. With computers a business in @LOCATION2 or somewhere else in @LOCATION4 can be connected with a building in @LOCATION1. They can have live video chats together. With the help of the computers they are able to contact any branch of their business all over the world. Even smaller businesses use the computer to connect to customers. Now a days we do a lot of online shopping. This is an example of how stores connect to their customers. Stores can show buyers everything they have to offer including store locations. This can help stores get more business by connecting the buyer to the shop. The computer not only connects stores and businesses but also people to people. @PERCENT1 of kids in my school own a computer. With all these computers many social networking sites are born. The most popular right now is @CAPS1. Students can connect to old friends from other places and even other countries. We have a live chat on @CAPS1 or even @CAPS2. @CAPS2 is instant messging which is, well, instant. With a simple click people are connected no matter how far apart they are. Therefore, computers conect people. Computers also broadcast news. Without the computers most of us would not no about world news. This includes the @LOCATION3 earthquake. If we did not have the computers to let us know about the earthquake in @LOCATION3 they would be in alot more trouble. They would not have all of these donations. Also computers even broadcast national news. Almost all newspapers are now online along with on paper too. Anyday now they will be completly online. This will drastically change how we learn about news. It would just be a click away. What would have taken days to get here now takes minutes or maybe even seconds. Science also benefits from computers. Phones now can be personal tws, inernet, and messaging devises. Phones are just a tiny version of a computer. Cars also have computers put into them. The @CAPS3 in our cars are computers; we would be lost without them. Also, in cars there are computers to run just about everything else. So, there is not a day where we do not incounter computers. In conclusion, computers benefit us in so many ways. They conect us deliver news, and are in almost all of our technology. Could you imagine life without computers?","Does the essay follow a logical structure with an introduction, body, and conclusion?",1,train,c7
299,1649,"Dear Newspaper @CAPS1, @CAPS2 you think that computers have a positive or negative affect on people's lives? Well if you think it is negative I am going to show you why it is actually very positive. First, it teaches good hand-eye coordination. Second, it lets people communicate with other people. Third, it can help with school and work. As you can see this is why I believe it is positive. First, computers teach good hand-eye coordination. While you use computers you are improving your hand-eye coordination. One way is that when you are online and you see something you like or want to see even bigger, you move the mouse and click. This helps because you saw something and didn't need to see where you were moving the mouse to click on it. Also it helps because when you are typing a paper you don't need to look at the keys to know what to type. You can look at the screen and move your fingers freely. As you can see this is my first reason as to why I believe computers are positive. Second, computers help people communicate with others. This can be important if you need to talk to someone that lives far away. If someone lives to far away and their is something important then the @CAPS7 is great. You can send people @CAPS3 or even @CAPS4 chat someone. It helps communication so much that you have choices on how you want to talk to someone. Third, it helps people with school and sometimes work. It helps people because they could @CAPS2 projects. This can be helpful to learn about places you didn't even know existed. One time I was wondering what people from @LOCATION1 did to live and survive. Being @CAPS5, I just had to know. I went on the computer and in about a half hour I knew exactly what and how @CAPS5 people did to live and survive. This could also help at work because it your boss is counting on you to have work done, you can use the @CAPS7. As you can see this is my third and final reason as to why I believe computers are positive. In conclusion, I believe that computers are positive for three main reasons. First, they can help to improve hand-eye coordination. Second, they help people communicate with people from other areas. Third, it helps with school and work. So now that you have read this I hope I have shown you that computers aren't bad for us at all. In fact the are the best bet for a better future.","Does the essay follow a logical structure with an introduction, body, and conclusion?",1,val,c7
300,1449,"Dear, local newspaper, Some people are starting to belive that the computers are effecting people @CAPS1 also on that side because some people would stay on it all day, get edictded to it and want do nuthing all day. First reason why computers are effecting people because some people would study on it all day some people when get homw from school or wry they go right on the computer. They would stay on from @NUM1 to @NUM2 at night on the computer and do it nthe next day. Another reasons why computer are effecting people edictded to it because there off all those freind, plus when think on the computer things final reason computer people siting computer. So those are reasons are stay on some edictded do anything.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
301,81,"Dear Local newspaper, I think computers are great sources. They help us instanly when we have to find something. Computers are very helpful and they are easy to use. Once you have mastered the computer it feels like you can do almost anything on it. Computers are great but the can also have negative effects on us too. I like, computers but I am going to say I am against them. When people get on their computers it's like they're in another world. When your on the computer you are alot less socal than you would be if you not on the computer. On don't know about you but alot of people are addicted to their computers. They get on an they stay on forever. The act like it is a neccesity to be on the computer every day. I do not have to be on computer websites like @CAPS1 and here is why. Compters get really annoyting sometimes. They distract people alot. Like the other day my sister and I were going to @NUM1 walking but we didn't go because she wouldn't help us exercise so we shouldn't be using it. In this economy it is important to have socal skills. Instant messaging people doesn't mean you are going socal skills. You actually have to get out and talk to people face to face. When I am on the computer to long I know. I know this because my eyes start to hurt. This is bad for your eye sight. People sit in their houses and just stare at the bright screen. They @MONTH1 not know but that is blinding so they must not stay on the computers long. These were some reason why you should not use the computer. I am not saying that it is an evil contraption I'm just saying, use the computer for info and work not for games and other things. You could be outside having fun instead of sitting up in your house so get out! Go make some real breathing friends in person.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
302,530,"Dear @CAPS1 @CAPS2, I think computers do benefit society because computers can do alot of things like teach you. Computers are very helpful now, mostly every thing gets done on it. The computer teaches good eye cordination, how to focus, and show you stuff you don't know about. Without an computer you really can't get any thing done or reddy. A computer can be helpful for lots of things like job aplications of taxe's, or at a grocry store register, typeing and being on the computer is exercising but not for your body. When your on a computer exercise your hand's and your brains. With out computers you really cant do any thing. Mostly everything you do in life have to deal with some type of computer. I think that the people that said they shouldnt be on the computer is wrong because they can interact with there family that's far away thats also on the. You can enjoy nature by just takeing a look old you don't have to walkt out. Thats why I think computers are positive and helpful.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
303,1160,"Dear Newspaper @CAPS1, I believe that if you allow you self to use the @CAPS5 @CAPS2 @NUM1 minutes a day at the most that will allow you plenty of time to go outside & excersize. Useing the @CAPS5 is fine in moderation, but if you are constantly on the @CAPS5 it can't be healthy @CAPS2 You (unless its your job) you should only be on the @CAPS5 @CAPS2 @NUM1 minutes to an hour a day! So me people are on the @CAPS5 so much that they re eyes get worse & worse, Not only does it affect your physical health but it take hurts your physical @CAPS3 are some stories of blood shut eye, pink eye, or even @CAPS4 this is a very serious issue the people who are like this are called @CAPS5 @CAPS6 @CAPS7 to @CAPS8 @CAPS9 @CAPS10 over @PERCENT1 of people say they know or are someone who is a @CAPS5 addict, and scientists say in the next year that number will double or even triple. I know that people need to use the @CAPS5 @CAPS2 things such as email, projects, Ideas, or even models but really does anybody read a book anymore! ","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
304,1370,"Dear local newspaper, @DATE1 I am going to write to you about if I think computers are a good idea or not. Yes, I do think computers are @CAPS12 awesome idea. I think this because @CAPS1 @CAPS2, you use computers for school projects. Next @CAPS2, it is @CAPS12 easy way to make friends from other towns. Last @CAPS2, you @CAPS10 @CAPS11 @CAPS12 @CAPS13. Yes, the electric bill could be higher, but for a good cause. You @CAPS10't just assume computers are bad for us, you might be surprised. @CAPS1 @CAPS2, I am going to explain to you why we need computers to do projects. Well, I @CAPS5 from personal experience, my social studies teacher always likes you to type your final draft. Also, using a computer makes your projects easier because @CAPS3 @CAPS4 fixes your mistakes, and @ORGANIZATION1 finds everything you need. I find it much more easy to use a computer for projects and I @CAPS5 all of my friends think it is also. If you aren't persuaded yet, keep reading because I @CAPS5 you will be eventually! Next @CAPS2, I am going to talk to you about making friends just with a computer. I @CAPS5 that parents these days are really happy when you have come home and made new friends. Just by using a computer you could easily go online, search friends you want to @CAPS11 to @CAPS5 better, and chat with them. (to make sure they are who you think!) The other day my friend @PERSON1 came up to me and said meet my friend @CAPS6 I met online! I was really happy for her and realized computers are helpful. Everybody needs friends that are there for them, and computers are the perfect conclusion for that! Last @CAPS2, I am going to talk to you more about why and how you could @CAPS11 @CAPS12 @CAPS13. Do you @CAPS5 what @ORGANIZATION1 is? You @CAPS10 search @CAPS7 on @ORGANIZATION1! If you really wanted to @CAPS5 something and you were really curios you could search on @ORGANIZATION1! This is a great way to @CAPS11 educated. Also, computers help you with @CAPS12 @CAPS13 because everytime you are on @CAPS3 @CAPS4 typing a random story it will fix your mistakes, and you will learn off of these mistakes. So, to sum up this paragraph, a computer is @CAPS12 easy way to @CAPS11 @CAPS12 easy @CAPS13, and YOU need to keep computers to see for yourself. In conclusion, I was asked to write a paper to you seeing if I would like to keep computers or not. By now you @CAPS5 that I would like to. In case you are iffy about my reasons, I will simply restate them. @CAPS1, you need a computer for projects. Second, you @CAPS10 make friends. Last, you @CAPS11 @CAPS12 @CAPS13. All of these things are a huge benefit in laer life. Don't forget YOU @CAPS10 @CAPS11 @CAPS12 @CAPS13! That is whta everybody would like! I @CAPS5 you will come through to yourself and agree. Thank you for listening to me.","Does the essay follow a logical structure with an introduction, body, and conclusion?",1,val,c7
305,998,"My opinion is that the more that we stay on the computer. The more we get lazy. One reason that I say this is because, a computer is a big handy person in reality. Second reason is, people stay in the house sitting down on the computer other than exercising. The third reason is, people just sit in the house, and an't enjoy fresh air with their loved ones. First, the reason why I say a computer is a big handy person because it does most of the things a human can do. That can lead a person to being very lazy. Just too sit in the house and go to websites. It has a big effect on a humans life. The computer technology have contecll over a huge population of recae. It really make miss out on half of their day. Second, people stay in the house on the computer other than exercising. It's very unhealthy for a person to sit down at a computer all day. The person has to eat so, basicly they eat and sit back down at the computer. It can get out hand because the computer allows people to grace food online. So that right there is an example of people not getting ecersise, and being lazy. You need to get your ecersise dayly. So people that doesnt get their ecersise need to start. Instead of sitting down on the computer all day. Third, many people over whole world have a lot of love one's that they care about and love. ""But"" they dnt get time to be with them, because they are always on the computer. The computer shouldn't take you away from you outdoor life. Okay, so what you can talk fo your friend and family over the computer. It's never like seeing them in person. Go outside and have fun and happy memories with your family. Because the computer is just words being texted. It's nothing like being said. I garrented you that. If you spend time with youre family then you will want to do it again. While your going out excersise and be interacting. In conclusion, if you are allways on the compute that's not good. Just take a few hours out of the day and ecersise. Go out and have a marvelous day. Because the computer doesn't do nothing but make you lazirer (@CAPS1 YOU). If your allways on the computer just be sure that you get your ecersise and your time with your family. It will make your a better person!","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
306,814,Computer can be used for anyting but sometimes people use it for illeagle things like music some music site are a illeagle and sometimes thing off the internet. People meet over the internet can be sometimes dangerous because some people lye about there age or put fake pictures of them.,"Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
307,1593,"Dear @ORGANIZATION1, @CAPS1 opinion on the effects computers have on people, are that computers are used for the wrong reasons. Teens should be outside playing sports or hanging out with friends and family. But instead they are addicted to the world wide web and games and websites throughout it. Therefore, the computer and the concept of surfing the web is bad because it consumes childrens much and because educationally computers can give the wrong information. Until the late @DATE1's, @ORGANIZATION3 laptops and desktop @CAPS2 did not exist in @CAPS1 opinion, this would have been better. For example. children teens and even adults use the computer more than they should nowadays. At this age middle schoolers and high-schoolers should be focused on their grades and their . But instead, they get too addicted to @CAPS3, @CAPS4 and @CAPS5 that they forget about their school work and their priorities, and their grades start to slip. Even sudlts have this problem. For instance, buisness people, accountants and assistants will consistently be checking their emails. Also, people who work at a desk or in a cudical all day are almost always on the computer. In other words, I believe that jobs should cut dwn on how many workers they have on a computer, and family homes should cut down on the amount of time each member spends online. Another reason I think computers effect people in a bad way is because educationally computers can give false information. For example, people could insect their own perspective of an idea on websites such as wikipedia and @ORGANIZATION2. If a student was doing a project or just homework and decided to surf the web for some @ORGANIZATION2 or information they dont know if their information is correct. I believe this means that the internet and the web don't beat books or history. In conclusion, computers have a bad effect on people for the reasons of it consumes children and teen's minds, people use the internet too much and because educationally computers can sometimes give false information.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
308,642,"Dear local newspaper, @CAPS1 you agree that computers effect people? I think I @CAPS1 agree that computers affect people. I @CAPS1 agree with this statement because people dont get use to doing other things then stay on the computer. One example is that people that @CAPS1 stay on the computer wont have much fun on other people. They wont enjoy as much by stay on the internet. My last example is that doctors sometimes say its not good for you to stay on the the computer. First of all, people that stay on the computer wont have much fun on othe poeple. I know one of my friends love to get on the computer and stay on it for a long period of time. One idea in that there not alot to do on a computer for some people. People dont go out and have fun like going to the mall with your friends. Some people try to focused on the computer if theres something importent they have to do. Thirldy, people wont enjoy themselves. When @CAPS2 on the computer I really dont enjoy myself by just sitting there on the internet. One important fact is that you wont want to enjoy a beautiful day with your family when ther going to the beach. People will take maps for a while and not want to go back to sleep and you wont have nothing else to do for the rest of the day. Sometime you wont have a good life without enjoying it. Lastly, doctors say its not good for you to always stay on the computer. One important fact is that you always need to excersise instead of lamping around. Sometimes might happen to your eyes because your steading looking at the computer. You need to do healthy things to help your body. In conclusion, I had agree on the statement and my reasons why was because you wont have fun. You wont enjoy yourself, and doctors. Say its not good for you I hope you liked my prompt so it can go in the newspaper.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
309,1087,"Dear @PERSON1, @CAPS1 these days are telling kids to go outside instead of vegging out in front of a computer. Computers can but promote bad habits. I try not to use the computer unless I have too for school or to get homework. Please consider the negative effects which are exercising in apropprate content and less interaction with friends/family. Yes internets can be used to find diets and exercise plans but if you would just go to the gym to burn of those pounds everything would be just fine! Internet and computers are designed to suck in your brain, and attack you to all the websites and neat little things. It is more effective just to go to a local @ORGANIZATION2 or @ORGANIZATION1 to work out. I swim on a swim team for a @ORGANIZATION2. I love swimming better than going on the computer. It satisfies my personal needs of exercising. I lost @NUM1 pounds by just swimming for a month. I will run on the tred mill to help me burn of stress or anger. Gyms are way better than computers. I know most of us have seen something inapropprate on the computer. Yes computers give people jobs but there is no need to post pictures or messages that will hurt peoples feelings. I know the other day I saw a really mean comment that made me feel bad for the victim. I know youtube is trying to stop inappropriate content, so hurray for them. Once you give something to the internet it is lost forever. Yes computers have ways to keep in touch with friends but it is better to @CAPS3 or visit in person. Like my @CAPS2 always said,"" @CAPS3 more, it builds character!"" @CAPS4 ever I get the chance I @CAPS3 my best buddies instead of using the computer. Kids theses days can be mean with out try. You disconnect yourself from your family. Because computers attrack users, there are times where you don't pay attention to others around you. @PERCENT1 of kids donot do there home work because of computers. Thank you for your time. I think computers are bad and everyone would be happy with out them. They help the obesity level in the nation, let cyber bullying and inappronrate content flow around the internet and lastly block you out from the world. ( @CAPS5.S someday computers are going to take over the world and you will be sorry you didn't listen to me.)","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,val,c7
310,922,"Dear @LOCATION1, @CAPS1 everybody relizes, technology is getting more advanced every single day. That is a good thing and could help people with everyday problems like @CAPS19, getting an answer to a problem, and @ORGANIZATION1, @CAPS2 work. The more advanced Computers become, the more advanced People are. To start, Computers can help People comunicate just imagine someone on the other side of the world. you can use websites like @CAPS3 and e-mail to quickly comunicate with typing. I @CAPS4 like @ORGANIZATION2 can quickley send live videos of yourself all the way across the world . Without these technologies, we would never see each others faces and we would only be useung telephones. with @CAPS5 book, you can also @CAPS6 @CAPS7 like never before. Have you ever been in the situation when you can'@CAPS15 @CAPS6 @CAPS7? well I have @CAPS7 can be easily uploaded in a matter of minutes. It used to be that @CAPS10 traveled very slowly, @CAPS8, we can know about it only a few minutes after it happened, thanks to computers. Computers can relay information at practily the speed of light. It is also a lot easier to find the @CAPS10. You only need to @CAPS9 the mouse a few @CAPS18 and you find the biggest resivior of @CAPS10 ever. Their is international @CAPS10, @CAPS11 @CAPS10, and much more in the palm of your hand. @CAPS10 also travels @CAPS12 on the internet then on @CAPS10 @CAPS14 or @CAPS15.V. Their are also on line @CAPS10 @CAPS14 like the @CAPS16 @CAPS17 @CAPS18 and magazines like time. Have you ever felt sick, and you didn'@CAPS15 want to leave your house? Well how you ran do all your @CAPS19 on line. Their is no more going to a store to buy furniture or clothes you can just log on to a computer and have almost every store on your finger tips. Buy a whole @CAPS16 @CAPS20, a @CAPS16 couch, and even your groceries in only ten minutes. You can even shop for houses or cars online. @CAPS19 on the internet has truly changed the world in more ways the anyone could have belived fifteen years ago. To @CAPS21, computers have made life easier for almost every person who has one. @CAPS1 Computers get smarter, maybe they can also do incredible things like work for us and automaticly buy something for us if we are running out of @CAPS22. The @CAPS23 are endless.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
311,1216,"Dear Local Newspaper, @CAPS1 you have a computer at home? Right now, more than @PERCENT1 of the people have at least one or more computers at home. Computers are common by now, but people argue rather they are really needed on our society. Computers give negative effects on people, for example, lose eye sight, interacting with strangers online and lack of outdoor exercise. One out of five people wear glasses or contacts, these days. the rate of people wearing glasses are increasing rapidly as well. Children and adults are spending too much time on the computer, which causes to lose eye sight. When people use too much computers, their eyes start to hurt and lead to a headaches as well. These are sign of spending too much time, but people tend to ignore it because they want to get work done, or simply addicted to the online video games. this shows that computers give terrible effects on society. When a person is on the internet, there is no limitation to him or her. Once a person is online, there are endless amounts of site to access on that are not always trusted. Online, where anyone can go on, there are millions of people that are not connected or related. In other words, strangers, interacting with people they don't know is very dangerous. They can have devastating influence, no supremacy, what so ever unless they are a teacher of same sort. Unfortunatly, people can not trust anyone online because they don't know who it exactly is. For example facebook. People think they are private, but everything that is uploaded or posted is public. Also others will be able to view your profile even they are not friends with that person. this is not safe in any way. The rate of people getting addicted on the internet is increasing as well. These people tend to not go outside at all and stay home. These people get not enough exercises, which are very unhealthy they tend to get their meals done at fast foods which are unhealthy as well. For the reason, people on the computers get fat from the unbalanced meal and never interact with people outside and nature outside. In conclusion, computers have negative effects on society because, they increase the number of people wearing glasses and losing eye sight. Second, they are creating a unsafe environment. last it makes people have unbalanced meals and lose track of their diet. ","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
312,610,"Dear Newspaper @CAPS1, Are you aware that more than @PERCENT1 of @CAPS2 families have ownership to a computer? Maybe so, but, were you informed that at least half of that @PERCENT1 have family issues or such related The issue in bond is if computers have a possitive effect or negetive effect on mankind. In @CAPS4 opinion, I feel that this invention @MONTH1 be is taking a negetive toll on society. I say this because now-a-days there are inappropriate websites that children should veiw, and it takes away time with family. But mainly because of the recent @CAPS3 issue. Without a doubt, youngsters such as are expertly and a website, we'll just do as we were told and on maybe we could find one by an accident. Who knows? All I know is, there too many to count adult websites that children from the ages of @DATE1 log on to everyday. This is unacceptable on a person why we should be prohibited in computers. No responsible parent would be caught dead with a @NUM1 year old on an adult website and computers make it harder such parents to do so. With such experience computers take away time with and when I had @CAPS4 computer, @CAPS4 always now we never spent time with her. She said the other day do I peel bananas,"" if i never got out on the computer, you would be right now,"" she was right. Whenever @CAPS4 brother and I got on the computer we'll stay in the all day. But every we've been together much @CAPS4 now and I feel that computers have a negetive effect on society is because of the recent @CAPS3 I was called to the office one day to be informed that a crew on @CAPS3 com had befriended me and they were using boys and girls for drugs and prostitution. People take advantage of computers and end reading peoples infos. This could have been prevented but it wasnt. Now it's your chance, I hope you will feel the same way as me when it comes to the negetives and positives of computers. But remember, computers have keep more websites that aren't good for young kids, it takes away time from family, but mainly because of the recent @CAPS3 issue.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
313,748,"Dear Local Newspaper, Computers! Computers have a great effect on people. The advances in technology with computers benefits the society. Computers give people a place to chat with others, learn on school websites, and it teaches people hand-eye coordination. Computers are changing the world throughout everywhere. Computers give people a place to interact with others. There are thousands of websites that have chat places and are online chat rooms. That gives you a place to talk to others and even see what might be going on throughout the world. Also, chat rooms on the computer can help friends always keep in touch. Studies show that ninety percent of @CAPS1 that have a chat room to go to with friends often have more friends than none. Obviously, the interactions with others on the computer have a great effect on people. School websites also give people benefits in our society. It gives us the ability to learn more about what we are learning in school and maybe the ability to learn new things too. When almost every school in the @LOCATION1 has a school website, that helps students who are having trouble in school I know that from my experiences that having a computer helps me in school whenever I forgot what my homework was or I need to study in a quiz or test, I can always go on my computer and find what I need for school. When the computer know that it benefits our society. Computers teach hand-eye coordination too. When you use the computer for games or anything you do it teaches you how to move the mouse quickly and keep your eyes to used on the screen. Whenever I have the ability to use the computer, I always do. That's because with all the and websites it will teach us hand-eye coordination with I'm just having fun. Ninety-five percent of people who use the computer enjoy to use it. That's ninety-five percent of people who are learning more hand-eye coordination. If that doesn't benefit the society, than nothing does. As I have shown, computers deffinitly do benefit society. I strongly believe that computers have a positive effect on people. That is because it gives people a place to interact with others, to learn things on school websites, and they teach hand-eye coordination. In conclusion, computers have a strong effect on people today.","Does the essay follow a logical structure with an introduction, body, and conclusion?",1,train,c7
314,274,"Dear local newspaper @CAPS1 i think some peoples are not to much on the computers. Some peoples might be talk to their family members. To see if they are ok or if they are bad so they can know. How about if someone die in they family and they don't know notthing about that peoples. It might ben their parents, grandma, grandpa, aunts, uncles or it might ben one of their best friends. Some people also might be on their bank acount. To see if they can get out money fror the bank. Might also be sending money by going to the computer and be sending to their family members. They might be paying a bill by the computer. The money they own to that bank or they might be doing some thing eles. I also think people are useing the computer to much. Just like kids they go on the computer to just play games. That's not go for the little kid because if they keep going on the computers. They might not want to get away from the computer. Then parents will have so hard time calling their kids to go eat or to go to sleep. That's going to be a hard work to do. So i think some people should go outside to do exercis and enjoy the nature. I do beleve to people will go outside and do exercis, enjoy the nature, and spenting more time with their family. And thank you local newspapers. Some people are also now things about people are about some eles.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
315,141,"Dear newspaper, I read an article in the newspaper that said how people on their computers is a benefit and could be a bad habit. I actually think its a good idea about people being on their computers. I have a few reasons why this is a good thing. Whenever a student needs information on a certain topic, then they use the internet for help. Research is helpful because there could be a lot of sites on-line that could give you what you need. The topics typed into search engines will help find any information help to you. Whenever a teacher @MONTH1 need an assignment typed, you can type it on your computer and have it ready the next day. You can also find interesting pictures on what you're learning about. Sometimes the internet could have more information than a certain book you would look into. It would sometimes be a good idea not to search for something all night, or someones going to be mad at the electricity bill. Also, it would be good if you double check your information because it could be fake. Using the internet doesn't need to be for work only. People use computers to shop on-line, check times for movies, and talk with friends. People talking to friends on-line is good because they @MONTH1 not be able to talk however they want in school, and you @MONTH1 not get to see them on the weekends. Teens who talk on-line usually talk with their best friends. If one friend on a group of friends probablly in the same town as you, then they could talk by using their laptops they bring anywhere. Then you could probably hear about something that you (and your friends) have in common which @MONTH1 be coming somewhere that's by where you live. So being on the computer to talk with friends isn't so bad. Students who are young, usually get to learn to type. This could help them in the future if you need to type up an assignment for school, a job application, or college application. Learning to type is good because you also get to see which keys are where and wont need to look at them alot. Soon, you would be able to type a certain amount of words in a short amount of time. This @MONTH1 also be help with reading and understanding big words. In conclusion, I think, computers don't hace too much of an effect on people. As long as they'er not on there for more than two hours, then they're fine. Using the computer seems to have more advantages than disadvantages.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
316,307,"Dear, @CAPS1 @CAPS2 @CAPS3 More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. Others have different ideas. A great amount in the world today are using computers, some for work and spme for the fun of it. Computers is one of mans greatest accomplishments. Computers are helpful in so many ways, @CAPS4, news, and live streams. Don't get me wrong way to much people spend time on the computer and they should be out interacting with others but who are we to tell them what to do. When I grow up I want to be a author or a journalist and I know for a fact that both of those jobs involve lots of time on time on the computer, one @MONTH1 spend more time then the other but you know exactly what @CAPS5 getting at. So what if some expert think people are spending to much time on the computer and not exercising, enjoying natures and interacting with family and friends. For all the expert knows that its how must people make a living and we don't know why people choose to use the computer for a great amount of time and to be honest it's non of my concern and it shouldn't be the so called experts concern. People interact a thousand times a day on the computers. Computers keep lots of kids of the streets instead of being out and causing trouble. Computers helps the @ORGANIZATION1 locate most wanted criminals. As you can see computers are more useful to society then you think, computers benefit society.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
317,257,"Dear local newspaper, @CAPS1 opinion on computers is that I think they are the most helpful thing in our society and it benefits us greatly. Lets say if I wanted to see what across the world looks like, or even what the surface of the moon, mars, venus, jupiter, ect. I could just go onto a computer open or download a program a there it is. Computers also help people express there creativity by here a program that aloose you to draw or biuld. I bet the even help young children became smarter by biulding things on the computer. Another things computers do is open lots of jobs and in a bad econimy people need all the help they can get. With a computer you can keep people alive and bretheing you can find broken bones or tomors, you can biuld briges, homes by making blue prints. The last thing computers help us do is the most importen and that is helps people learn. By making simulation of the titanic a space ships or the floor. They help find information even if its about people you can see people on a computer with a camra for or save a life by fing were they crased on there plane or. Thats why computers are the most helpful thing we have @DATE1 and we should keep learning and progressing to make us more advance and smarter.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
318,154,"Could you live a day without a computer? I talk to my friends everyday on the @CAPS1. I learn about current events that I wouldn't know without a computer. A computer also helps me through my daily life. I acknowledge that I should get outside and meet up with my friends, but sometimes when its raining or snowing I just want to talk to them online. Another great thing about talking online is that I can talk to all my friends, not just the one I am playing with. I noticed that even when my friends go away, they can still stay in touch because of their computers. Not only can you stay in touch with your friends, but you can learn about the current events. Whenever I go into @CAPS1 @CAPS2, my @ORGANIZATION1 page comes up and shows me the current events. Without a computer I woudn't be able to see who woll last nights ball game or whats happening with the health care bill. These are important things that help me keep up with things away from my town. A computer also lets me learn mopre about what the healthcare bill actually is and how it affects me. Not only does a computer teach me about current events, it also helps me in my daily life. When I'm eating breakfast, I check my email and look at the weather. During school I type up my essay. When I get home I check the homework and talk to my friends online. All of that is done on a computer. That just goes to show how much I use computers each day. i rely on my computer so much that I would be lost without it and I would get half as much done. I strongly beleive that computers are a necessity. They allow me to talk to my friends when we can't meet up. It keeps me up to date with currents. I think computers have become part of our daily life.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
319,1309,"Computers is a good benefit for people. First, computer is a helpful machine in diffrent ways, like I personally go on computer and check for my homework with it. Computer is also good because whenever you dont know something, you can just go on the internet and search it. Computers won't effect out health if we dont use it for a long time, computers could help students making project. By using word, exell and other microsoft ware. So I think computers are a great machine for people to have. Secondly, using computer could also socialize with people, many students inculding me uses face book, so even if we are not right next to each other, we can still talk. Computers could be used to make new friends too, but their is people you dont know and we are not surpose to give out our information. said @PERSON1 our health teacher. Computers could be useful to friends that live far away, if your friend moved to another state, you could use computer to chat with him, their is many ways to social with computers. Lastly, exercising is important to everyone, but using computers doesnt mean we can not go outside and exersice anymore, maybe computers are addictive, but if you keep track of time and maybe use the computer for - half an hour at a time, you can still get the exercise you need. Exercising is an easy thing to do, children likes to exercise so their sould not be a problem, like my nabor alway come over to my house and ask if I want to play football while I was talking with someone on the computers but I still went outside and play, so computer is a great machine thats not very addictive so parents doesnt have to worry about children exercising. I think computers have great effects on people, like going online to do a research or talk to friends. Grown ups need them to work. So that proves computer is a great machine.","Does the essay follow a logical structure with an introduction, body, and conclusion?",0,val,c7
320,1325,I think that computers are amazing. Computers are an amazing way to meat new pol online.,"Does the essay follow a logical structure with an introduction, body, and conclusion?",0,train,c7
