index,Id,EssaySet,Score1,Score2,EssayText,split
55,20696,8,0,2,"Paul feels bad for Mr. Leonard because he has the same problems as him. At the end of the story, Paul says to Mr. Leonard, indirectly, that he was going to help him learn how to read.",train
1116,20111,8,0,1,Paul thinks he cna over come anything ads long as he can stick with it and practice. At first Paul was not a very good runner. Then Mr. Lenord told him to bring sneakers and shorts the next day. Whne Paul got serious about running and put his mind to running the he would do very good at running. So if Paul can Practice and be good at running he will not be picked last any more for sports and will do good at his favorite sport.,train
796,20606,8,1,1,Some of the background information the Paul get about Mr. Leonard is shocking to Paul. Seeing this information Paul has a whole new look on Mr. Leonard because he knows that Mr. Leonard would do anything to go back to track.,train
1180,19962,8,0,0,He starts to realize that Mr. Leonard is trying to teach him a life lesson on never giving up because he was a good athelete and ended up not being able to run because he couldn't read. He then realized he needed to learn to read and try his best to achieve his own greatness.,train
311,20692,8,2,2,"When Paul recieves the informaton on Mr. Leonard, he feels as if he is in the same boat as him. Paul feels like he can relate to him in a way that he never has before. In the story, Paul is confused when Mr. Leonard asks his name after seeing all the hall passes. But after he finds out that he can't read, he wants to start training Mr. Leonard so that he can appreciate what he had done for Paul during the track season.",train
1607,20664,8,2,2,"When Paul is told to look up Mr. Leonard, he finds out that he was a track star and was a college freshmen who won the 400 meter hurdles at the nationals.  Paul also finds out that Mr. Leonard flunked out of college and lost his scholarship because he couldn't read.  Paul sees that he's not alone and can relate to someone about not being able to read.  Mr. Leonard is very supportive and Paul is no longer embarrased about his situation.",train
511,21258,8,1,1,"The background information that the narrator finds on Paul brings the two characters closer.  When the narrator finds out that Paul was a track star he is even more inspired, but when Paul tells him that he dropped out of college he feels as if he let the narrator down.  You know this because Paul's voice trails off and he feels not go enough.",train
1728,20583,8,2,2,It turns out that Mr.Leonard had trouble reading just as Paul did. He flunked out of a collage that he got a track scholarship for. He taught paul how to run track well and when Paul looked up Mr.Leonards information he found that he was just like him. It made Paul feel closer to Mr.Leonard and he helped him read the way he had helped him run track.,train
1539,21474,8,2,2,"Paul was astonished of Mr. Leonard's accomplishments, saying that he was a college freshmen running the 400 meter hurdles and winning at nationals. Mr. Leonard tells Paul that he could not read when he was in school which is ironic because Paul couldnt either, the difference was the Paul had a tutor and back then Mr. Leonard had no tutors when he was in school so he had to drop out.",train
957,20432,8,2,2,"The background information on Mr. Leonard helps him relate to Paul. In the story, Paul goes to the learning center to learn how to read better, and later Paul finds out that Mr. Leonard cannot read too well either. This brings a closeness and a sense of empathy to Paul. Since Mr. Leonard is helping him with track, Paul figures that he can return the favor by helping him with the tutoring he never got. This shows how grateful Paul is.",train
201,21501,8,1,1,Mr. Leonard and Paul were both not very good at in school. Later Mr. Leonard reveals his college background about having no learning programs and grades not mattering if he was good at sports. Paul understood the trouble and decided to take Mr. Leonard in to a program just like when he took Paul in because he was poor at sports.,train
352,20825,8,1,2,"Once Paul hears why Mr.Leonard college story, he wanted to help him learn to read becuse Mr. Leonard was going to help him get in shape.",train
967,21564,8,1,2,A first he was upset that he didnt tell him then was surprised because he had broken a record then asked more questions about what had happened why he stopped running.,train
267,20778,8,2,1,"It surprises him, but he is more determined to help Mr. Leonard and do better himself. Paul sees the person that helped him not do so well in school so it would shock and surprise him. He is more determined to help Mr. Leonard out since Mr. Leonard helped him out. He knows what Mr. Leonard feels like since he has gone through some of the same situations.",train
1693,20400,8,1,1,"Paul has been going through what Mr. Leonard had to go through as a kid. The embarrassment of not knowing how to spell words, read words, and answer simple questions that other students in the class knew. Now Paul has the chance to give Mr. Leonard a helping hand and he does just that. Paul is a better person now that he has met Mr. Leonard.",train
1371,21046,8,1,1,"The effect of Mr. Leonard background information doesn't bother Paul that much. When Paul finds out that Mr. Leonard used to be a track and field star, he makes connections. In paragraph 35, Paul is alittle upset that Mr. Leonard didn't tell him about his amazing college career. But in paragraph 45, when Paul realizes that him and Mr. Leonard are very much alike, he is happy and wants to give back to Mr. Leonard.",train
931,21293,8,2,2,"When Paul reads about Mr. Leonards life at college, he realizes that he and Mr. Leonard are the same. And that Mr. Leonard is trying to help him get into college and get the life he never had. He connects with him, and feels sorry for him. So Paul then helps coach Mr. Leonard in reading, which is a lesson Mr. Leonard has yet to learn.",train
