,essay_id,essay_set,essay,score,split,llm
367,18593,7,"Patience can lead to rewards, @PERSON4 the brown bear learned that @DATE1 when he was in line to get an autograph from @PERSON1. He might have been very frustrated but he just stayed calm and looked forward to meeting @PERSON3. One day @PERSON4 seen a @CAPS1 @CAPS2 headline in a newspaper. He put @NUM1 in the machine and opened the newspaper holder to grad one, it was jammed.  He went into the gas station to tell the people but they were not there, he hit the top of the bell and nobody came .@PERSON4 was trying to be as patient as possible .He went to a different store and got newspaper there. The @CAPS1 @CAPS2  was  that his favorite star ,@PERSON2 ,was going to be in town  .Can hurried  to buggle town and seen the line that was @NUM2 long ???.He was so excited to see @PERSON3. @PERSON4 got to the line at @TIME2 and has been there for @NUM3 hour and she only got @NUM4 autographs done .This was going to be a long day for @PERSON4. @PERSON4 got a hot dog and  a soda from the sidewalle food business  at @NUM5 p.m .@PERSON4 was still the last person in line his patience went down quite a bit .At @TIME3 there were only @NUM6  people  including him there . He finally got to @PERSON3 at @TIME4 @PERSON3 and her crew notified @PERSON4 that he won the patience contest .They told him be gets to see her in concert, gets  her phone number  and wins a date with her. He was so happy he kept himself patient for fife hours. @PERSON4 was about to blow at @TIME1 knew he would never forgot this moment .Also, @PERSON4 ended up being @PERSON3s boyfriend. That is when @PERSON4 learned that patience can pay off in the end.",22,train,Score: 18
368,18659,7,"I am writing about a time when I was patient. The time I was patient is when it wast the first week of football. We went town to subway before the game and got a cub. I was the first one in line but then I was folowed by other people olny one cut me at first but then others followed and I became the last one in line, it felt like an hour in line! Finally I was up next I got my sub. It had turkey, lettuce, pickles, banana, pepper, cucumbers and great frech spinach.   It rearned something in that line being patient realy pays off and by the time in at back. It had over been @NUM1 minutes. I sighed in relief. We were pumped for our first games we played starta we tied it though but that was still a great day!",14,train,Score: 12
369,18731,7,"A  time I was patient was at the barber shop. My sister , my niece, and I were going to the barber shop at @NUM1. I was getting my hair cut by a official barbor. I waited all the way to @NUM2 to get my hair cut. That was a time I was patient",15,train,Score: 15
370,18762,7,Being patient means that you are understanding and tolerant. A patient person experiences difficulties without complaining. One time when I was patient is when my parents did not know it was a half day at school. One day in elementary school we had a half day which parents didnt know about. After school I waited in the parking lot for close to @NUM1 minutes waiting for my parents to pick me up. I was starting to think my parents werent coming until a teacher asked me what I was doing. After I explained my situation the teacher let me call my parents. My dad had a appogized and went to get me after I explained then I could finally go home.,17,train,Score: 18
372,18426,7,One time when another person I know was patient was when my stood in line for over an hour to get the tickets for the show were going to see. This shows patintence because my did not complain while standing in line.,10,train,Score: 10
373,19205,7,"Are you a patient person? Well Im not! Well, I can be patient I just wont like to be. A few years ago my family got a gordon setter puppy. Since theyre kind of rare in @LOCATION1 we had to go all the way out of @LOCATION2. A couple years later we bred her and ended up with seven outrageously cute puppies. The puppies crawled and barked within a matter of weeks. My dog had a tough time with them annoying her, but she lasted. Two particular puppies were trouble! Patience was needed to handle them. its hard to handle on puppy jumping in our pond and swimming across the deep end and another climbing chain link fences. We kept an eye on them @NUM1! They barked if you got them out of the water or off the top of the fence. The fence climber left our home first. I was so sad. When there was two puppies left (waterdog and his sister) they ran around the house like maniacs. My brother and I had to be patient with them. Then all of a sudden, they transformed into sweet little puppies. I didnt want to get rid of them, but we had to. Our puppies showed me patience always pays off no matter how hard the work is.",24,train,Score: 22
374,19100,7,"One day in the beginning of foll, @PERSON1 was watching @CAPS1.V. As she was watching, a commercial comes on and says that the final movie, of a very popular series, is coming to theaters tomorrow night. The next day of school, everyone was excited. They all couldn@CAPS1 wait to see the movie that night. Finally the time come to go get the tickets. When @PERSON1 got there, a huge line was already formed. @PERSON1  was waiting, then she realized her best friend, @PERSON2, was in front of her. Then the rich popular girl showed up her lime. Her name was @CAPS2. She walked up to the ticket booth and cut everyone in line. She tried to pay extra money for a better seat and because she cut people in line. The ticket seller said that she would just have to get in line like everybody else. That made @CAPS2 mad, and because she didn@CAPS1 get in line when she got there, more people got in line. But all that time @PERSON1 and @PERSON2 were talking. Since they were patient, time flew by and the next thing they knew they were buying tickets. But @CAPS2 thought it took forever to get her tickets cause she was not patient.",21,train,Score: 18
375,18375,7,A time when I had to be patient was my @NUM1 birthday. Why because I was wait for my phone and mom cep telling that I was going to get it on the frist of @DATE1. But I still didnt belive her and guess what my last present was my brand new cell phone& a case now that is wat I call pacent.,8,train,Score: 10
376,19171,7,Where do I begin there wasnt ever. A time when I was patient. I was alway rushing people do something and getting mad cause they wouldnt do it fast enough or go fast enough for me. I would just get attitude. That why I cant be patient and now you know why. The end. The teaching on the way people coming i.e ???.,6,train,Score: 10
377,19523,7,"A time when I was patient was when we were leaving on vacation. It seemed like I had been waiting forever to go to @LOCATION1, really it had only been about a month. I was so excited, but I had to be really patient. Sometimes its hard for me to be patient because I like things to be done right away, so waiting a month to go to @LOCATION1 was very hard for me. The night before we left was probably the hardest. I was so excited I couldnt sleep at all. The day we left I was so excited and I was running all around the house yelling.  Finally we loaded up the car and left for @LOCATION1. We drove our car there so it took almost @NUM1 days. But it was worth it, @LOCATION1 was really fun and pretty. We also went to @ORGANIZATION1 and had an awesome time. I had to be patient at @ORGANIZATION1 since there were long lines for the rides, so we had to wait a while. I had a really fun  time in @LOCATION1!",19,train,Score: 18
378,18228,7,"Patience is very important, it can help you be successful in many things. In school patience is very important because some things just have to wait. Being patience in the game of chess or checkers is important because while the other persons makes his or her move  you can be thinking of what move you will make to counter attack it. Patience is very important when playing games or doing schoolwork. Patience is also about waiting. For example, everyone is excited on @CAPS1 eve and cant wait till morning but they have to be patient and wait till morning. Also on your birthday you dont know what youll get but instead of peeking you have to be patient you can open the presents up. Patience is a very helpful skill to have",12,train,Score: 18
379,18035,7,One time at the @CAPS1 @CAPS2 I was getting some arrows but no one was there to ring up my arrows. So instead of ringing the bell a hundred times I just waited there quitley and patiently. I was waiting for about @NUM1 min for some to come and when some one did come they said thank you for being so patienet and ringed me up so I could leave. That was a time I was patient.,16,train,Score: 15
381,19462,7,"I was patient at the dentist office. When I went to the dentist office, I was getting my bracts put on. When I was sitting there they told me they had to get my brackets and wire. While they were getting the brackets and wire I got to pick out colors. I waited about @NUM1 mins. Without complaining. Next, they started putting the brackets on the glue. When they put one bracket on I felt so weird and kido tasted like heated metal @CAPS1 I said. After they had put on the brockets and then they put colors. My mouth hurt like crazy! When it was all over I noticed  it had been @NUM2 hours! I was surprised because I didnt know I sat there for @NUM2 hours, but I was very patient and waited that whole time! Thats the time I was patient at the dentist office.",16,train,Score: 18
382,18170,7,"It was @DATE1 when   my family and I went to cedar point. It was really exciting and fun. The trip was about three or six hours long. I went to sleep but when I wake up we was at burger king.  I ordered we a kids meal and it was good. so  as  we  got  back  in the  car I stayed up the  rest  of  the way there.  Then I start seeing water parks and hotels it was really nice. Then I seen this really tall roller coaster   I got really excited that I ran to the line, bed they were all long. I had a wait for @NUM1 minutes. When it was my tom in like  I was so  happy and  excited   that  when I got  my   stamp  I ran  to the @CAPS1-@CAPS2  in  door  roller  coaster. So I had to  wait  an hour  in line , so I got  really tired, but I kept mouing  forward, when I reached the  stairs  finally I got  on the  ride. I was binda scared at the sometime because it was dark. then  we  took off then it  got  off I was  dissy, but I went  on another  ride  and  got  disser. I got on this ride that rocks side to side. His is the time I was patient.",14,train,Score: 12
385,18394,7,A time when I was patient was when I was at the dentists on the to get a cavity filled. When we got there they said my appointment wasnt for another a??? but my mom didnt want to leave. I was so??? TV was on???.When it finally was my turn it took the???or who is also my ???about another??? hour to get ready. A learning experience is ??? learned to be patient when someone  takes to long to do nothing,16,train,The essay provided is incomplete
386,18019,7,"One day I had to wait about @NUM1 hours which seemed like a year, but I didnt complain. I sat in the doctors office waiting to get called, I sat there and waited with my mom. I sat and read a magazine while my mom terted her freind. About three people got called in fourty- five minutes. But I sat and looked at the magazine. They called a kid whos name was @PERSON1, and I thought it was me because my names @PERSON2. I finished my magazine and went on to the next one. I thought I would like it because it had war on the front of the cover, but its just a cover nothing cool inside except a floating tranlula trick. About one hour passed and only five people were called. I finnally finished all the magazines and I was bored. I watched people get called and called finnally there were only my mom and I and another group, and of course they got called before us. It was about three hours till we were called, and when we did we had to wait even longer because they had technical difficulties with there machines. When we did get in we had to wait a half and hour for the doctor. But we got in, he made my knee twitch and then made me hop on one foot, why I dont know. But he did the regular put the thing that goes in my ear and the thermometer that goes on my tongue. But we finnally got out and went home. My mom asked me how could I be that patient, and I said, I have not a clue.",20,train,Score: 15
387,19246,7,"One day, two years ago I was going to visit the @ORGANIZATION1 train @CAPS1 was a @NUM1 hour wait once we got to the froun of the line we haD to go pack to the end because my mom forgot the tickets so how we had to wait 21/@NUM1 hours to get to the begining once we got there the gay told us that we could of told him our name and he coulD of founD our tickes on line my mom got really maD but we got to go on the @ORGANIZATION1 train wich was really fun. thats the time I haD to @CAPS2 pachiant for over @NUM3 house hanDing in extreme heat.",15,train,Score: 10
389,18737,7,Patience I understand is the and tolerant patient people experience difficulty with ??? Today wy will mean were patience his ?? US today. ?? with a ?? tim ??? samh is and infront today she is ??? doing the ??. But she ?? an ho). ur ??. ?? she ???(@CAPS1,15,train,Score: 0
390,17893,7,@NUM1 years ago on my birthday the only thing I wanted was an I-pad touch. Well everybody got to the party we ate cake and ice cream then I opend presants. I got @NUM2 but none was the @CAPS1 toach. I was sad then I opend birthday cards and I got @MONEY1 I told mom since I didnât get the @CAPS1 I can go buy it. But I had too wait till everybody was gone to go get it. and @NUM3 hours of being patient I finally went and got it.,18,train,Score: 12
391,18131,7,"I thought that when I got hurt during football and was on a stretcher, everyone was patient. They understood that I could only go a cartair spare and waited for me in the hallways and carried my stud from room to room. An example of someone showing this patience was @CAPS1 @PERSON2 had to hurry to go to the bathroom but walked with me slowly so I wouldn't be alone. Another example of someone being patient with me is @PERSON1. Lauren was patient with me  when I asked her.???????????",15,train,Score: 15
392,19012,7,"I played soccer for a rec.Team called the cheetahs. Rec means I was in the best division possible you could be in. Rec soccer was fun, but my two best friends and me were doing all the work no one else on the team were not doing anything. So I decide to go try out for a select team. A select team is in the second highest division you can be in. When try outs came I was really nervous. After I tryed out for three days, if you were selected you would get a phone call saying you made the team. It took long time to get a phone call it felt like it took a country. In between those days I had to wait and wait and wait and wait and so on, when you wait for a long period of time thats called patience.",19,train,Score: 15
393,19371,7,In my own words patience is when you have to just be com and quiet. And not all hyper and annoying. Patience is just controling yourself. And not being all rude and disrespectful to others.,7,train,Score: 10
394,19149,7,"Usually I have very little patience (and yes I do know that patience is a virtue), but on my birthday a few years ago, I had to stay in a hospitle room with any dad to spend time with my mom, @CAPS1 was very boring, but somehow I managed to go the whole day (up to where my dad finally let me watch @CAPS2.V. in the room) without being baerd to tears.",9,train,Score: 12
395,19109,7,"One time when I was patient was when I went to camp. I had to wait @NUM1 hours till we got to camp. I mostly slept and ate, we also watched movies on @PERSON1 @CAPS1 player. We finally got their, but I had to wait some  more for registration and I had to wait  till the rain stopped so I could get my stuff in our cabin. Next we waited for chapel to start, but there was more to do there like tennis, volleyball, or sit by the lunch room and talk to friend, or last read in your cabin.  When the  bell rang we all went into the program center and waited  for chapel to end. We had a lot of patients by the end of the week. Ohh at lunch we had to wait for seconds because their food was really good. Finally, I had to wait @NUM1 hours on our way back home. This is a time I had patience. (A whole lot of it).",19,train,Score: 18
396,17952,7,"That is the time I was to be patient.  Hope you enjoyed I am not a very patient person very rarely have I been patient. But, there is sometimes I was. I still remember three years ago when I was in @NUM1 grade my whole day was full of patience. That day I was getting picked up early. I was getting picked up early from school because that night I was going to the @ORGANIZATION2 and @ORGANIZATION1. When I woke up I was so excited! I had been waiting for that day for a whole four months! I was so happy it was finally the day; when I got to school I had to tell everyone the news. My friend went a few days before and said it was a good @ORGANIZATION1. When it was getting close to the end of the day the speaker in my classroom went @CAPS1 then the lady and I had ?????????? for an early ?? mission I had been waiting for the moment! After I got picked up we went and picked my cousins up from school too! Then we went to there house got ready and we were off to a day we had all been waiting for.",21,train,Score: 12
397,18512,7,I was patient when I was waiting for a guy to ask me out::) and Im still dating him this day. His name is @PERSON1 and yes he goes in my school when he asked me out I didnt now what to say cause he took to long and I still did not like another guy but him. When someone patient that dont rush threw they wait for something or someone like I did. When I was patient I didnt ask him @NUM1 times I waited until he asked me out cause if someone doesnt like they might turn you down and hurt you. Okay well if you dont want to take my advice get hurt.,12,train,Score: 12
399,18051,7,"You being patient is important. People should always be patient &not rush anything. All you have to do is take your time & wait. People need to understand that it you are not patient then particular things want happen to you. If you ever wanted something, then you have to be patient. One day at @ORGANIZATION1, my cousin, shayna was not being patient because she wanted on get on the dance box. But, she could`nt because a lil girl named @ORGANIZATION2, was on the dance box & shayna was not happy. And you know us girls when you we get our attitudes. Shayna got mad & started to cry & roll her eyes at @ORGANIZATION2. @CAPS1 she now up to me & said, she want let me get on, @CAPS1 I said, @PERSON1`@CAPS2 , you have to be patient & wait your turn because she was on it first & that would be rude and unfair to make her get off. @CAPS1 @PERSON1`@CAPS2 apologized & they both took turns on the dance box. But last, @PERSON1`@CAPS2 was happy & she learned her lesson.",18,train,Score: 18
400,18791,7,"To be considered patient, you must be tolerant and understanding,and you cannot complain. I love babysitting my little cousin, especially when they are still infants. This @DATE1, I went to my cousins house to watch her daughter @CAPS1 @PERSON1 , for about three hours. I was getting paid fifty dollars, and I couldnt wait.When I got to their house, @NUM1 was sleeping , and I woke her up as soon as her mom left. As soon as I did that, I figured it was a bad idea she started screaming at the top of her lungs. I picked her up, rocked her, played games, put her in the swing , and even tried to feed her but nothing worked. I was so upset, I fell like screaming. The baby cried for an hour and a half, and wouldnt hush. Tthen I said,  @NUM1 , whats the matter ? @CAPS2 I spoke, there was a moment of silence, she had stopped crying. At that moment, I realized I was being patient because  I stayed somewhat calm and I didnt complain to @CAPS1@CAPS4s mom.",23,train,Score: 18
401,18250,7,"It all started on a cold and snowy @DATE1, there was only two days till @CAPS1! @CAPS1 is my favorite time of year because you see all the lights that are the colors of the rainbows. Also people are very happy around this time of year. I always become impatient waiting for @CAPS1 to @CAPS6. This year I was going to be patient. @CAPS4 I started being patient by going with my mom to go buy new light @CAPS1 tree, and to buy presents for my family. While we were shopping there were all kinds of people in the store. @CAPS4 when got to the checkout line there were a lot of people in line. My mom told me too be patient, @CAPS4 I did. When we finally got out of the store we rushed home to start decorating. I put up the blow up @LOCATION1 which was taking a very long time, but I had to be patient. Finally it @CAPS6 to making the cookies, which was the best part. We cut the dough and put them into the oven. It was taking a long time for them to cook. My mom said as patient can. ''@CAPS4 I was patient and the cookies were eventually all fasted with sprinkles on them. With everything made and put up we were ready for @CAPS1. ''@CAPS6 on @CAPS1,'' I said to myself. I need to be patient or @CAPS1 will never @CAPS6. @CAPS4 @CAPS1 @CAPS10 everyone came over and had dinner with us, and got their presents I bought them. As everyone left I walked to my room not remembering that it was @CAPS1 @CAPS10. Then when I woke up late, and everyone was waiting for me I got excited: @CAPS13 I was patient and it payed off.",23,train,Score: 22
402,19315,7,"I am going to write a story about patience. Patience is when you wait for somebody to do something. One example of this might be if someone else is fixing something for you and you really waited them to be finished so you can move on with your life, but it is the type of thing that takes time, maybe a lot of time, but if you want it done right, you will have to wait. Sometimes it will not be a person you wait for, but an inamate object, like a television show, which can not be rushed, even though sometimes you want to ruch it. With a human however, if you rush them to do something, (which can happen it @MONTH1 end up being not as good and even breaking in about ten seconds after them doing it, it @MONTH1 end up happening faster though. You might also waight for nature too, such as a sunny day. When it @MONTH1 have been raining for over a week. You also might be waiting for the power to come back on during storm. It, for me, have really wanted the power to come back on during a storm because there is nothing to do!!! Patience is also about waiting for your ??? like when you are bored.",12,train,Score: 12
403,18517,7,"As  I get older my tolerance for patience has grown bigger. I was six and foretaken when my mother had told me to wait to get my gifts on christmas. After she said that I was angry at her and stomped to my room. I flopped hard on my bed and then eventually fell asleep. My mother had come in my room and told me I was allowed to open my presents, but before she did she said I need to have patience. Now as Im older, I know most right from attitudes, so when christmas comes I dont care about the gifts I remember when she had told me to be patient to receive because you might not be able to get everything you want and when your patient and listen to what your mother tells you to do so she can explain that I might not get alot or what I want. so now my patience is great for most things but since then I dont wanna rush and miss the details of what people have to say or I might get dissapointed. Patience is a thing where if you dont have it, then things wont be understood sometimes and things could not turn out the way you wanted them too. Enthusiasum is different from patience. Patience means when you wait and dont want to. Enthusiasum is when you exited. People get those confused, so when a child is excited look for details and dont say be paitent say calm down because they could take it the wrong way if you dont tell them why. In conclusion these are ways I was taughht to act, so please take my words into consideration, they could help.",14,train,Score: 18
404,17853,7,I recall once a famous madican named @PERSON1 was prefering a stunt that took enourmous amounts of pateints and courage it was named @CAPS1 In Time. The madichian had to stay in a block of ice for @NUM1 days or @NUM2 hours! The great madichian had only a sweater. He had the consiled  ice open to public as the magnificent madichian said I could bearly hear anything. He waited hours on and like falling down on abyiss or bottomless pit. Until the final seconds ended. The madichian as finally free. And alive,16,train,Score: 12
405,19508,7,The time I was patient was last @DATE1 when we went to the cedar point. When we went to cedar point there was a long line when we got to the front of the line the machine broke. @CAPS1 we had to go to a nother ride and I couldnt wait @CAPS1 long because I had to go to the bathroom @CAPS1 I walked out of line and went to the bathroom. When I came back there were more people in line @CAPS1 I just waited.,12,train,Score: 12
406,19296,7,"A time when I was patient. Was when I went to the book story and I woned a book. I was at the book store and I wanted a book called tayler swift back at the @LOCATION1 as a school girl and my mom said if you are patient then yes, and I was so happy because she know I love tayler swift book and her life. As soon as I got it I stared reading it. My mom said thank you for being patient I was you welcome I said thank you for buying it. I have told my mom that if we could go to the book store and she said not today and I keep on asking and she said not and I keep on asking and she said maybe. So I was and the car listen to radio and we when to the mall and there was a book store in the mall and I ask if I could look around and my mom said yes and she said find the bok that you wonted I find it and she bote it. This is a time I was patient. One thing I learn is to be patient if you want something and dont keep asking.",14,train,Score: 15
407,19414,7,"@CAPS3 was about a @NUM1 hour drive to freedom hill and we had just left our house. Dad, mum, @CAPS1 and I were going to see buddy guy and @CAPS3 was going to be a @NUM1 and a half hour concert. As we pulled in the parking lot, the policeman guard pointed to the open parking spot for the jeep and we drove into @CAPS3. We got out and drank pop and ate sand whiches because we had an hour or so before the concert started. After @NUM3 minutes, or maybe @NUM4 minutes, we bought our tickets and found a spot to sit on the hill. Once we sat down, time stopped I waited and waited until I thought about @NUM5 minutes had passed. I was expecting buddy to walk on stage any second, but @CAPS2 never did. After what seemed @NUM6 minutes, I bumped my dad with my elbow and asked âhow long has @CAPS3 been since we sat down?â âabout five minutes.â @CAPS2 replied. @CAPS2 must be lying to me, I thought so I tried again. âhow long?â âsix now.â @CAPS3 wouldnât have been surprising if I died, right there. I tried to fall asleep to pass the time, but there was just too much noise. Minute after minute rolled by and someone stepped on stage. âThe performance will start in @NUM7 minutes.â @CAPS2 announced. @CAPS3 was heartbreaking. The wait was only half over. Finally after @NUM7 minutes of dying and waiting, @CAPS2 walked on stage. @CAPS3 was the best sight in the world. @CAPS3 was worth the long, long wait and I enjoyed @CAPS3 even more. We packed out for the rest of the night.",21,train,Score: 15
408,18892,7,"Patience is one of the worlds most important lifeskills. Having my best friend live across the street is great. He has @NUM1 older sister, named @LOCATION1. @LOCATION1 was blessed with downs syndrom. This basically means she doesnt understand things as fast as you and I. You also can see it from the way she acts. @LOCATION1 is one of the happiest people I have ever met. Knowing @LOCATION1 as well as I do also comes with a downside. You need to be extremely patient. When talking to her, lots of people would give up and leave because she doesnt get it, but her closest friends have developed patient like no other kind. Having @LOCATION1 as my neighbor is one of the greatest things that could have happened. She has made me a master at one of the most important lifeskills. @LOCATION1 is a wonderful person and, I guess a great teacher, but when you are having a bad day, be grateful because not everyone is as blessed as you.",17,train,Score: 22
409,19254,7,"Being patient is hard. I hate waiting. For things days to come up, mail or packages, people, anything. Patience requires effort that dont have. I really have never been patient. I dont know many people, who are either. There is my mom who claims to be patient, shes is not! I think one of the least favorite phrases is be patient! I tence up and get frustrated when @CAPS1 inpatient! When @CAPS1 waiting to call someone I am tempted to call them a hundred times. I am patent when I want to be (wich is never), when I want to be and when I dont realize if I will be impatient in about three seconds because @CAPS1 done with the writing page and time isnt up yet.",10,train,Score: 10
410,18013,7,One time I went to cetar point and I was rideing in the car. And we were about @NUM1 hour away from the cetar point park. And I was talking with my sister @DATE1 and @ORGANIZATION1 and I fell asleep. And the we were there I was so excited and that I couldnt wait to go on the @CAPS1. And I was walking in the park with sisters mom& dad into the park and all I could hear was people scream on the rollercoaster and the we were in line for the @CAPS1 and I was in the back of the line and I was to unpatience and I was like in my mind comon comon and I was in like feeling like I didnt want to on it anymore and I was time to ride the @CAPS1 and I went on it and I was off the ride in matters of @NUM2 sec. and that was my story of patiences.,13,train,Score: 12
411,18998,7,"One day me and my mom dad and sister were going to @LOCATION1 to go to unversual it is a attraction place. Me and my dad are walking he asking me if I want to go on this rollor coastor called the duling  dragons @CAPS1 I wasnt to sure about this because it was my first time on a rollor coastor so I say no but I never knew if I liked rollor coastors so I said fine lets  go @CAPS2 wating in line we waited to @NUM1 hour  and @NUM2 minutes in that period of time I would just watch the other people that were haveing there turn and I look for the first time and the rollor  coaster was going like  @NUM3 miles per hour from where I was looking so there is still like @NUM4 people in front of us so @CAPS2 like when our we going and it feels like the time is going slower ,and slower and slower so @CAPS2 like finally our turn is ni @NUM5 more times fanilly I group goes @CAPS1 its ours I take my sun glasses and my dad takes his sunglasses  and we  sit in the front @CAPS1 here it goes climbing the track and @CAPS2 like ok this is fun then we go like @NUM6 miles per hour I cant even scream we our going so fast then we go up side down and twich  and stuff then it ends @CAPS2 like no no no I like rollor coastor and that is the time I was patience.",13,train,Score: 12
413,18305,7,I rember when I was at luck if steak house and the lady said we have to wait a half  hour before we sit down. I thought I was going to die but my mom said to be patient. So about twenty mituens left I was about to scearm but I sat on my chair waiting didn't say a word. But I waited excienley and bould out of my mind. Ten minuets left and I am about to explode I want to eat but I can't but I still didn't do anything did not talk ??? got the bathroom. @NUM1 left I am calming down and about ready to eat still didn't say anything or do any thing. The ??? can kuinly eat and cum so happy then we ordor is mitens later are food comes out and that was the most patient I have ever ben in my life.,18,train,Score: 10
414,19490,7," @CAPS1 day I was patient at a water park & I was get @CAPS1 a water slide.,but thier were like @NUM1 people in front of me. At the same time, I it hot then I dont know what, I the ground his hot if you have no flip flops. But, I really want to get @CAPS1 this water slide no matter what. So I stand thier patiently to get @CAPS1 the water slide. Then I said to my self this better be wroth if or im going to be ferious. But it @CAPS2 I gonna be pantient about it. I hope I have fun @CAPS1 this ride.",13,train,Score: 10
415,18383,7,A time that I was patient was when I was fighting my little brother in @LOCATION1 and then he kicked me in the chin and I promised him that I would not tell on him even when I busted my chin open the second time he kicked me and I fell to the ground right in front of everybody else and then I was being swarmed like a bunch of bees around a hive full of honey. That was when I was being patient.,11,train,Score: 10
416,18801,7,"It was patient waiting to go to @CAPS1. It went through @NUM1 appointments. It was so excited and had the ladies to wait patiently and do many achievements and other activities respectively. On i.e. could offer everything, make especially new??? rave nily parents yells at me and ??? you go against systems. I will have to be patient. Il dish all night work, in the process ??? grade you a @CAPS2. It walked ??? days and dish everything else in @LOCATION1s meat. Sitting it because such vast  will then tis with @NUM2th, ???",17,train,The essay provided is inco
417,18084,7,"One day my family and me where going to @PERSON1 to see jimmy, because he was out on a job in @LOCATION2 fixing a belt line. After me and my brother got home from school we left to go to @LOCATION2 as we where travelling  we seen a lot of things like the city of @LOCATION4 and all the buildings there . Then we seen a sign  that says you are how leaving @LOCATION3 and another sign that said you are how entering @LOCATION1 and thats when  it happened the traffic jam. We where going through @LOCATION5 at @NUM1.m how smart was that not very but the worst part was the waiting I t  lasted for hours just sitting there but we found ways to away ourselves. Like watch the sea @PERSON2s ,waves, and  look at the buildings there. Thats my example of patience.",15,train,Score: 12
419,18202,7,"One time my brother @PERSON1 was patient. Patience is being understanding and lisksent through difficultis without complaining. Our family lived in @LOCATION1 and were going to cedar point on vacation. We had fun all day end at @NUM1 we went on @ORGANIZATION1. @PERSON1 went on the blue @ORGANIZATION1 while the rest of the family went on the red. The blue keeps you up at the top for @NUM2 and drops you while the red one shoots you up to @NUM3 feet. The line for the red @ORGANIZATION1 was shorter than the blue one so we got to go on first. Once the ride was over @PERSON1 was already at the top of the blue @ORGANIZATION1. We heard a loud sound that ment the blue @ORGANIZATION1 cast was coming down. But the blue cast wasnt coming down. @PERSON1 was stuck at the top, @NUM4 feet in the air. @PERSON1 got a birds eye  of the park. I would have been scared if I were @PERSON1. At @NUM5 the ride lights came on and the cast plummed down. Finally,, he got a ride. Each ride got free season passes to cedar point. This is a time when @PERSON1 needed to show patience.",21,train,Score: 18
420,18317,7,It was the day of central @LOCATION1 and it was after school that I was in the paraid with my football team and the line was going really slow and eventally we have done and it was off the home with my best friend @PERSON1. Well his preparing me and I went to his house and played a little and then we left to go get some food. So when we pulled into @ORGANIZATION1s there were about @NUM1 cars and they were all in the drive through and we sat in the car for about half an hour. But it was lucky because the game didnt start until @NUM2 and it was @NUM3. So we sat there patiently and ordered are food and left to go to the football game. And thats a time when I was patient.,16,train,Score: 15
422,19484,7,"When I went to the game with @LOCATION1, @PERSON1, and his mom, and dad. @PERSON1 has downs syndromd. And he likes to wach games. He likes to cheer them on whene their playing. He also like to give them hi fives after they are done playing. I did not laugh at him. I thought was a perty cool guy. He like to talk a lot about suff like sports are cartoons. I dident make fon of him win he talks. I dident win he walks and or win he make nosies that are funny. He think of every one as his filend wich they are. When he standing in line he dosent move vary much. He yells wen @DATE1 port has the ball and is heading for a tuch down. When he gets mad when spirg port, dont have the ball and they score. I @CAPS1 him That we will get it @CAPS2. He say yeha I now that. So he likes to go on to the feeld to wach. But they wont let on the feeld yet so I @CAPS1 him to be patience so he will calm down. When the games over his mom takes us to @LOCATION1 house. We sat in the @CAPS2 being roud and taking. But she did not get mad.even now we had to set in a hour traffic jame. So after all that what I think patience is.",17,train,Score: 12
423,19424,7,When it comes to patience you have to be relax. You have to be with your patience when you to do the doctor. When your at the doctor you will still be done being patience. When you get home you will be patience for someone. So rember make sure you patience at everything,6,train,Score: 10
424,18515,7,"@PERSON1 and his dad were planning on going fishing on that @DATE1 @TIME1. They got everything they needed fishing pots. Tackle box, fishing nets, bait, and lunch. They drove down to the lake, got into their small rowboat and were off. @PERSON1's dad was the first to catch something. He caught a ten inch small mouth bass. It was too small so he threw it back and continued fishing. The lake was quiet today. There was a small breeze in the @DATE2 air. The sun was up but it was still a little cold. The sat there quietly, patiently. @PERSON1's dad got another pull on his line. He quickly reeled it in. this time he caught a twenty inch pike. Another one too small so he threw it back. ''The fish are really biting today hu?'' said his dad. But the truth was they had been out there for an hour and @PERSON1 hadn't gotten a bite. They fished for another hour or so before taking a break to eat lunch. They just brought sand wiches, chips, and a few waters. When they were done eating they went back to fishing. @PERSON1 casted his line as far as he could get it to go. He sat and waited for about twenty minutes when he finally got a tug on his line. ''I got one. I got one,'' he told his dad trying to reel his line in as fast as could. When he got it in the boat, they measured it. @PERSON1 caught a fourteen inch largemouth bass. ''@CAPS1 like you caught dinner for tonight ''. Said his dad. They stayed out about twenty more minutes then went in with a fish dinner @PERSON1's patients caught him a good fish.",24,train,Score: 22
425,18446,7,When I'm being a patient and I @CAPS1 nicely and I do not complain and I like to be pation and I @CAPS1 good I do not fell and sometimes people don't be them to calm down and sometimes when something is is taking forever I sometimes sat come on and I always be patent at school at restaurants and I always be patent ever I where bat sometimes I can't not be patent and I don't want people thanking  I m weird of ating  some thing I just @CAPS1 a neit it and I be patent in lines at the fail and at the fair sometimes have long lines and that is my goal is being patent of everything but sometimes I'm not patent because sometimes  something take to long and I just like to be patent.,7,train,Score: 10
