index,Id,EssaySet,Score1,Score2,EssayText,split
501,5948,3,2,2,Pandas in China & koalas in Australia are similar b/c they both depend on their environment to survive. pandas consume bamboo which grows naturally only in China. Koalas only eats eucalyptus leaves which grow natural in Australia. They are both different than pythons b/c pythons can eat anything they can; they don't rely on one food source that is common where they live. They can go anywhere and eat anything.,train
1395,6274,3,0,0,Pandas in China are similar to the koalas in Australia because they are having less of an environment with people cutting down trees and killing their homes. They're different from pythons because pythons home growing since they have a new home in the everglade were they're overpopulating.,train
225,5010,3,1,1,"The China panda bear and the Australian Koala bear are both specialists. "" what  favors specialists is stability"" ( Achen bach). The panda bear and the  Koala bear are different from the pythons because the pythons is a generalists "" what favors generalists is change, "" ( Achanbach)",train
1306,5786,3,2,2,"Pandas and kaola bear are similar in that they are both specialist species and exclusively belong to a certain area and almost exclusively eat one thing. Evidence to prove so is ""China's panda eat's almost nothing but bamboo. Australia's koala bear eats's eucalyptus leaves almost exclusively"". This indicates that do share similarities, but also differ from python, in that the python can eat almost and adapt to conditions similar to its an.",train
1161,6301,3,1,1,Pandas & Koalas are similar because they are both specialist species. Specialist specie favor stability. The panda & the Koalas are also both herbovores that eat mainly 1 exclusively plant. Pythons are diffrent because they are a generalist species. Generalists favor change unlike the specialist. Also a python is carnivorous and it's died ranges.,train
848,5995,3,0,0,The China panda and Australia's koala are similar because they are both bears. The pythons are different from them because they are snakes and they don't eat plants and leaves.,train
1605,5758,3,1,0,"How a Panda bear in Chain is similar than koalas bear in Australia because in paragraph 21 it say that panda only bamboo and koala bear eat eucalyptus leaves almost exclusively how they both different from a pythons because jail breath in . they invasive species. Undergo a jorge never proliferting, what certain is that you.",train
1011,5685,3,0,0,Pandas and koalas are the because they both real from the same family and they eat bamboo and the both are different from a python in many ways one the are reptiles and the pandas and koalas are not also snakes are spreading threw the United States these bears anr basically stay in China.,train
272,6186,3,0,1,China panda's only eat bamboo while Australia's koala bears eat almost anything. Pythons are different from pandas because it eats more than one thing and they're different from the koala's because they can't handle everything they eat.,train
281,5315,3,1,1,"Well because China panda they don't eat almost nothing just bamboo and koala just eat eucalyptus so that is a food that they can jus find in their own ecosistem but in the case of the pythons they can eat almos everything like rats, cows, chicks, eggs etc.",train
1702,5400,3,1,1,"Panda's and Koala's are alike eachother and different than python's by one major thing. It said in the article ""A specialist is China's panda which almost eats nothing but bamboo or Australia's Koala bear which eats eucalyptus leaves almost exclusively."" This one thing is their diets.",train
