index,essay_id,essay_set,essay,score,split
53,15667,6,"In the passage ""The Mooring Mast"" by Marcia Amidon Lüsted, she talked about the obstacles facest when trying to allow dirigibles to dock on the Empire State Building. The three main obstacles was the safety, mother nature and existing laws. One of the greatest obstacle was because of safety. Lüsted states, ""... Never fulfilled its purpose... The greatest reason was one safety: Most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable."" Because hydrogen is highly flammable there would be no way that would be safe. The building could catch of fire and be a danger for all. Secondly, nature itself would have an affect on the dirigibles. Lüsted states, ""The greatest obstacle to the successful use of the mooring mast was nature itself. The winds on top of the building were constantly shifting due to violent air currents."" The violent air currents couldnt allow dirigibles to be on the Empire State Building because you can't have dirigibles with violent air currents. It isnt safe. Lastly, laws was an obstacle the builders had to face: Lüsted's knowledge is, ""The other practical lesson why dirigibles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas."" The law was a huge obstacle for the builders building the dirigibles. Because you can't build something with it being against the law. Because of safety, mother nature and laws, thats what stop the builders from building the dirigibles.",3,train
1086,16483,6,"The builders of the Empire State Building faced numerous obstacles in attempting to allow dirigibles to dock there. While designing the mast, the architects faced problems including wind pressure, safety, and practicality. The frame was not strong enough to undergo the stress and wind pressure from the load of the dirigible. The foundation of the building, which was approximately @NUM1 feet below, would have had to be strengthened and modified if it was going to be able to handle the movement of the dirigible attached by a single cable tether. Safety was the greatest obstacle that the builders faced most dirigibles used hydrogen to make them lighter than the air. However, this hydrogen was highly flammable causing many dangers. Since New York City is such a thickly settled area, the risk of a fire was too dangerous to take. Finally, instead of dirigibles landing in open fields they would have to dock eleven hundred feet above the ground in the words of Marcia Amidon Lüsted, ""using these (dirigibles) at the Empire State Building, where they would be dangling high above pedestrians on the street, was neither practical nor safe.""",4,train
281,15526,6,"The building of the Empire State building was a project which faced many obstacles. Due to the additional plan of building a mooring mast at the top of the building, A series of challenges and possibilities were forced to be taken into consideration. Firstly, the addition of a mooring mast to the top of the building, would significantly weigh down the building, adding stress to its frame. Because of this, over @MONEY1 worth modifications would have to be made to enforc the building's frame and stabilize it is a whole. Laws and regulations about how high airships could hoover over urban areas also restricted the use of the mast as because the building was located in the middle of a city, a densely populated area with thousands of pedestrians below, it was clearly neither practical, nor safe. Furthermore, Nature itself was the greatest obstacle to the success of the mast as because many foreign dirigibles used hydrogen instead of helium, this risked a fire hazzard. Lastly, strong winds and violent air currents all in all prevented the construction of the mast, as using the top of the building as a dock for airships maybe just a bit far fetched.",4,train
393,15172,6,"Through life many people plan to make or build an amazing object but have to acomplish amazing feats in order to do this. In the excerpt ""The Mooring Mast"" by Marcia Amidon Lüsted, @ORGANIZATION1 plans on building the tallest building in the world, but in order to do this he has to defeat many obstacles that you and I may never even think of. On December 11, 1929 the Empire State building was announced the world's tallest building. In making this huge building there were many obstacles. One of the obstacles was allowing dirigibles to dock on the building. ""The greatest obstacle was nature itself. The winds on the top of the building were constantly shifting due to violent air currents."" This quote shows that it may be unsafe to allow dirigibles to dock due to the winds. Another quote that shows an obstacle of having dirigibles docking at the empire state building is, ""an existing law against airships flying to low over urban areas"". This quote shows that it might be illegal to allow dirigibles to dock on the empire state building. In life we defeat great obstacles but sometimes we cannot defeat the obstacles we face.",2,train
5,15216,6,"The builders of the Empire State building faced many obstacles in allowing dirigibles to dock. For example the building had to be reframed because its original frame could not support the weight of a dirigible on top it. Also the materials inside dirigibles are highly flammable so an accident above an urban area thats highly popuated would have been costly/fatal. Another obstacle was the wind, since the winds on top of the building were constantly shifting due to violent air currents the dirigible would be swiveling around and unstable, thus making the idea for docking dirigibles on top of the empire state building unpractical and unsafe.",3,train
1679,14884,6,"In the excerpt, ""The Mooring Mast"" written by @PERSON1, there were obstacles the builders of the Empire State Building were faced with that should have been apparent before they built the mast. ""The greatest obstacle to the successful use of the mooring mast was nature itself."" It says in the ""The Mooring Mast"" that at the top of the building winds were constantly shifting due to violent air currents. Also if the dirigibles were tethered, the back of them would move around while the dirigibles would also be high above the city with people watching. Unsafe for many. ""An existing law against airships flying too low over urban areas."" It's illegal for a ship to tie up with the building or to even go to an area like that. These thing should have been brought to the builders attention with obstacles such as nature and lawbreaking are in play.",3,train
477,15537,6,"From what seemed to be a very possible way to make the Empire State Building famous to relizing how hard it was going to be the builders of the Empire State Building faced several obsticals in allowing dirigibles to dock. These problems included added Stress to the buildings frame. Therefore the foundation would have to be motified and Strengthened to accomodate this added stress."" Not only did the builders have to worry about structural but the winds. ""The winds on top of the building were constantly shifting due to violet air currents"" After all of the obsticlas the builders finally realized that this ""dream"" was impossible to overcome",2,train
444,16421,6,"There were many obstacles that stood in the way of the of allowing dirigibles to dock there. The layout of how the mast would be used was not carefully thought out. One reason is because must dirigibles used hydrogen rather than helium, which was highly flammable. Due to the fact the dirigible would be relatively in close proximity with the pedestrians and other buildings, it would be unwise to use the mast. In addition there was an existing law stating that the dirigible could not fly low in urban areas, which it would do just that if it attached to the mast. Also, the force of the wind could spin the back of the dirigible, causing it to go around and around the mast. The solution would be to put heavy blocks in the back that could cause it to fall on top of the pedestrians. Overall, there were many reasons why it was unreasonable to allow dirigibles to dock there.",3,train
1252,15263,6,"Al Smith faced some obstacles while attempting to allow dirigibles dock on the mast on top of the Empire State building. The first problem him and the architects faced was they couldnt just put the mast on top of the building's flat roof. The mast would add stress to the buildings frame. Also, the dirigibles load and the wind would add stress. Another reason was safety. Most dirigibles used Hydrogen which was highly flammable. Also, the winds at the top of the building had violent currents. The winds were always shifting which would cause the back of the ship to move. Lastely, the dirigibles couldnt fly near the building because there was a law against air crafts flying to low over urban areas which made it illegal for dirigibles to tie to the mast anyways.",3,train
920,15401,6,"The builders didn't have a suitable landing area for the Dirigible, and if the Dirigible were to land on the Empire State Building's flat roof would add stress to the building. Money was one of the big issues the builders faced. In paragraph @NUM1 its saying that the greatest obstact was nature, The heavy winds on top of the building were shifting due to the violent air current. for the Dirigible itself would be swivel around the mooring mast, and for the safety of the people as well. Another obsticle was the law, that flying too low over urban areas were not allowed.",3,train
292,15007,6,"In the excerpt, The Mooring Mast by Marcia Amidon Lüsted, the builders of the Empire State Building faced many obstacles to allow dirigibles to dock there. One obstacle was the lack of a suitable landing area. So Al Smith thought putting a mooring mast at the top of the building, would allow dirigibles to dock there several hours. It would allow the dirigibles to refuel or get serviced and let passengers on and off. Another obstacle would be how the dirigible would be moored. It would be held by a single cable tether, which would add stress to the frame of the building. The stress of the load and wind pressure would have to be transferred all the way to the foundation of the building, which was about eleven hundred feet below. Third obstacle would be using hydrogen or helium. If they used hydrogen it is highly flammable, and the German dirigible Hindenburg was destroyed by fire. Those are some of the obstacles the builders had to face in attempting to allow dirigibles to dock there.",3,train
246,15630,6,Allowing dirigibles to dock at the Empire State building came with a lot of obstacles to make it work. One obstacle is their expanded use in New York City was the lack of a suitable landing area. Some dirigibles were as long ase one thousand feet long which is equal to four blocks in New York City. Another obstacle is they could not drop a mooring mast on top of the Empire State building's flat roof. This would add stress to the buildings frame and to dirigibles moored up their.,2,train
572,15558,6,"The builders of the @CAPS1 state building faced many problems in attempting to allow dirigables to dock there. Their first problem was that it would add lots of stress to the building. This means if they had a dirigible tied up to the building in the wind it would put weigh on the building or pull it around. ""Nature was their greatest obstacle"" and it was very unsafe to have something like that hanging over the crowded streets of New York. In an atemp to make the building stronger the builders had to spend over ""sixty thousand dollars"" on the improvement of the skeleton or frame. There were also laws in place that did not allow large aircraft to fly low over a crowded city. This tells us that even if they did build the mast it would be illegal for the dirigibles to land there. There were many problems and the landing of a dirigible on the empire state building never happened.",3,train
341,15908,6,"In the excerpt the builders of the Empire State Building had many obsticales to deal with. They had to make sure the dirigiles good go high enough and be safe for passengers to board and get off safely. The builders had to deal with alot.""The architects could not simply drop a mooring mast on top of @ORGANIZATION1 roof."" Because of the buildings hight they were uable to make things work. The dirigible was too much and it added stress to the buildings frame, to unload things it was to difficult the floor it needed to be on was too low.""The as yet unsolved problems of mooring airships to a fixed mast at such a height made it desirable to postpone to a later date the Final the final instalation of the landing gear."" The project was so difficult that they had to quit the task and expand at another time. The workers were devistated.",2,train
113,15367,6,"Problems the builders of the Empire State Building cam across were some tricky, life threatening ones. The first being as mentioned in paragraph @NUM1. When it explains that if a dirigible was to try and dock and something went wrong and it caught on fire, their would be serious damage done to the people below on the streets. Another obstacle the builders had to deal with was the ""greatest obstacle"" in paragraph @NUM2. the fact that the wind a top of the tower would be whipping the dirigible around with just a cable holding it to the mooring mast. Not making it safe for anyone around the building or in the blimp. One other reason the builders had to figure out when building the mast, was that no airships flying low could enter the area as mentioned in paragraph @NUM3. Those are some of the problems the builders had to face if they wished to dock dirigibles on the building.",3,train
591,15287,6,"The obstacles builders faced in attempting to allow dirigibles to dock at the Empire were saefty, nature, and U.S law. Saefty was a major obstacle because, ""Most dirigibles from outside the United states used hydrogen rather than helium and hydrogen is highly flammable"" (@CAPS1 @NUM1 lin @NUM2). Nature itself was another obstacle faced in allowing dirigibles to dock at the empire state building. ""The Winds on top of the building were constantly shifting due to violent air currents"" (@CAPS1 @NUM3 line @NUM4). One final obstacle that would hault the docking of dirigibles at the Empire State building was U.S law. The law was agaist airships flying too low over urban areas. This law would make it illeagle for a ship to ever tie up to the building or even approch the area"" (@CAPS1 @NUM5 line @NUM6).",3,train
24,15386,6,They @CAPS1 A alot problem with people @CAPS2 about Airship on @CAPS3 @CAPS4 with the @ORGANIZATION1,1,train
2,15428,6,"When building a great task, many obstacles need to be faced. For the builders of the Empire State Building it was ones concerning the docking of dirigibles, or blimps. One was safety. The builders had to make sure it was safe to dock on and off the blimp, and it was safe to fly. ""Most dirigibles from outside of the United States use hydrogen rather than helium, and hydrogen is highly flammable."" People wouldn't be safe on a blimp that could expload at any moment. Another obsticle the builders had to face was building the mooring mast itself for docking. ""The winds on top of the building were constantly shifting due to violent air currents."" The blimp wouldn't be able to hold correctaly to the mast and it would move around too much. It wasn't safe or practical for anyone. These are some obsticales many builders have to face, but the ones of the Empire State Building overcame them well.",3,train
1291,15971,6,"The idea of the dirigibles docking on the mooring mast was very smart and could've been great. However, the builders of the Empire State Building faced problems when trying to achieve that goal. One problem was the wind forces were two strong to allow a dirigible to dock at the mast. ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast the back of the ship would swivel around and around the mooring mast"" (¶ @NUM1). Another reason is the safety of the people. Not all dirigibles were made the same. In other countries, dirigibles had different kinds of gases in them ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable"" (¶ @NUM2). Since hydrogen is highly flammable, the builders had to take in to consideration how safe people would be flying in a dirigible. Lastly, there was a law against aircraft flying too close to a populated area. ""... was an existing law against airships flying too low over urban areas. This law would make it illegal for a ship to ever tie up to the building or even approach the area..."" (¶ @NUM3). The docking at the Empire State Building was a great idea but there were too many challenges that faced the builders.",4,train
1794,16179,6,"THE BUILDERS OBSTACLE IN LETTING DIRIGIBLES DOCK AT THE EMPIRE STATE BUILDING WAS ALOT. FOR ONE THE MOORING MAST WOULD ADD STRESS TO THE BUILDINGS FRAME, THE WEIGHT OF THE DIRIGIBLES AND WIND PRESSURE WOULD BE TRANSMITTED TO THE BUILDINGS FOUNDATION. ""WINDS WERE SHIFTING DUE TO VIOLENT AIR CURRENTS"". ""EVEN IF THE DIRIGIBLES WERE TETHERED TO THE MAST THE BACK OF THE SHIPS WOULD SWIVEL AROUND."" AND ALSO THE LAW THAT AIR SHIPS CANT FLY LOW IN URBAN AREAS. ",3,train
574,16185,6,"The builders of the Empire State building faced many problems when tempting to let dirigbles dock there. There were @NUM1 major problems of why it was so hard to dock them at the Empire State building. These obstacles were what was in the dirigbles, the ""nature"" of winds around New York, and a new law passed on restrictions of airships.     Dirigbles unlike balloons, which are made up of Helium, dirigbles are made up of hydrogen. Hydrogen is highly flamible. This coud have resulted in terrible way if anything caught on fire since New York is so highly densed.     Another problem they faced were the high winds of New York. They were constantly shifting, so they thought to tie the dirigibles down with lead but this would be a bad idea because if the lead ever fell it would injure many people.     Lastly, they recently passed a law against airships flying too low over urban cities. If this law was very strict than the dirigibles wouldnt be allowed to dock there because it might be too close to the city.     In, conclusion there were many obstacles that the archtects dont think about before constructing.",4,train
1024,16494,6,"Al Smith faced many obstacles in designing and building a mooring mast on top of the Empire State building. Most of the obstacles should have been realized before the mast was even built.One of the obvious obstacles was the constant change in wind. The back of the blimp would not be tied down therefore swinging around in the sky. Another, obstacle would be the design of the mast. This was important because if designed wrong the mast would put stress on the building and could cause a lot of damage. Their was also a law about airships flying too low in urban areas, New York being an urban area. One of the most dangerous reasons was that some blimps were filled with hydrogen which is highly flammable.Al Smith and his architects should have realized and discussed these issues before constructing an unusable structure. If this was discussed a lot of time and money would have been saved.",3,train
170,15258,6,"The builders of the Empire State building faced many obstecles in attemping to allow dirigibles to dock there. The one obstacle to their expanded use in New York City was the lack of suitable landing area. to solve this problem, Al Smith built a mooring mast. This would allow dirigibles to anchor their for several hours to refuel.",1,train
533,15089,6,"As the Empire State Building was being built to allow dirigibles, or blimps, to dock there, the workers faced several problems in trying to accomplish this. The first of these obstacles to occurr to the workers was the framework of the building. The building needed to be sturdy enough for the blimp to dock there with the harsh winds constantly pushing the blimb in different directions. Without the proper frame work, it would be extremely dangerous to dock. The next obstacle for docking was the hydrogen gas powering the dirigibles. Hydrogen is extremely flammable, and there had been other previous accidents with hydrogen blimps. The workers realized that an accident with exploding blimps would be very dangerous in a such ""densely populated area."" The final obstacle workers faced was the harsh wind currents at that altitude. The winds were so strong, that the blimps could not even get close enough to dock. The workers suggested weighting down the blimp would lead weights, but seeing as the weights ""would be dangling high above pedestrians on the street,"" it ""was neither practical nor safe."" Trying to allow dirigibles to dock on the Empire State Building seemed like a good idea. As time went on the obstacles preventing this became to great and finally shut down the idea. ",4,train
709,16609,6,The @CAPS1 says the greatest obstacle would be nature itself. The wind would blow the blimps on to the Sharp spires of other buildings.,1,train
1595,15519,6,"During the attemp in building a docking station for dirigibles on top of the Empire State Building there were many obstacles that made this idea less and less possible. One huge problem was due to the building's foundation. A swinging blimp, which can be up to a thousand feet in length, on top of the building would add a huge amount of stress. This meant extra money would need to be dumped into the strengthening of the foundation and framework, in order to support a huge zeppelin on the mooring mast. Since the building tops out at 1,250 feet in altitude, fierce air currents rip through the top of the building. This caused impossible docking conditions because the blimp could hit the building and pop. Due to the flammability of hydrogen this dangerous eruption could wreck havoc on the densely populated city below. Refering to the Hindenburg explosion in Lakehurst, @CAPS1 1937, ""The owners of the Empire State Building realized how much worse that accident could have been if taken place above a densely populated area."" Due to the mainly safety reasons the Docking station for dirigibles was never built.",4,train
1438,15017,6,The building was big and beatful.,0,train
1524,15994,6,"The builders of the Empire State Building faced a lot of obstacles in trying to dock dirigibles there, but they had to figure a way around. The architects believed that the mooring mast would work and they started building. Soon enough, problems evolved that could not be fixed. An example of one of their problems is that dirigibles use more hydrogen than helium, which makes it very flammable. If the dirigible had an accident over New York many people would be hurt. Another factor that goes with this is the wind currents. The wind is too strong that the dirigible would be swirling around even if it was tied up. However, they could use lead weights to keep it still but if they fell it would hurt some pedestrians walking by. Furthermore, the state law made it illegal for airships to fly too low which made it impossible for dirigibles to be tied to the mooring mast on the Empire State Building. After all these problems, the architects never added the landing gear to the mooring mast because they knew that it would not be used as it was intended to.",3,train
955,15798,6,"Trying to allow dirigibles dock on the Empire State building caused way to many obsticals for the builders. Dirigibles were up too one thousand feet long, this would make it realistically impossible for it to dock because the size of it would add stress to the buildings frame builders would have to reconstruct and make the frame stronger. Most non-@CAPS1 dirigibles are filled with hydrogen and not hellium which I highly flamable if cought fire pedestrians could be seriously hurt. Finding out later they an existing law about airships flying to low which would make it illegal for a dirigible to even fly near the Empire State building",3,train
277,15451,6,"When building the Empire State Building, the architects and engineers faced many problems. The first problem was reconstructing the buildings framework. This had to be done in order for the building to be able to undergo great amounts of wind pressure and stress from the dirigible. The next problem the workers encountered was the wind currents. The wind was so strong at the tip of the building, if a dirigible were to be docked to the mooring mast, it would be rotating around it depending on the wind currents. The final problem the architects faced was a law against a dirigible's height. There was an already existing law that stated airships could not fly too low over urban areas. These obstacles were but some of the many faced by the building team of the Empire State Building.",3,train
1172,16124,6,"Al Smith's plan to add two hundred and fifty feet of height onto the Empire State Building by attaching a resting stop for traveling blimps was plaussible in theory, but as it was put in motion the workers had to face multiple obstacles that ultimately made the attempt unsuccessful. The easiest and the only fixable obstacle was the issue of the added stress the blimp put on the building's frame. The whole building had to be strengthed to adjust to the pressure, but the workers eventually got the construction done. However, the biggest thing that hindered the mooring mast from being successful was nature itself. The winds that high in the air were constantly shifting violently, so even if the dirigible had been attached to the mast, the back of it would swivel around uncontrollably. Unfortunately because they would have landed high in the air, using lead weights the control the back of the aircraft was impractical. The prevention of natures problems is not possible, and similarly nothing could have been done to fix the issue of unsafety. Most blimps outside of the @LOCATION2 used a more flammable gas inside of them, and landing a dirigible that could catch on fire high above New York City was an extremely dangerous idea. There was nothing the workers could have done to solve other countrie's blimp composition. Finally, if nothing else, there were solid laws that made it illegal to ever have anything tied up so low over and urban area. Obviously, this obstacle couldn't have been overcome without waiting years and a lot of legal business. Placing the mooring mast on the Empire State Building with hope to land dirigibles seemed good, but during the actual process many obstacles were presented, most of which had no solution. In the end, the hope to ""equipp [the building] for an age of transportation,"" had to be given up.",4,train
219,14864,6,"While building the Empire State Building, workers faced many obstactles while attempting for dirigibles to dock there. A dirigible attached to the mast and building would add extra stress, so builders instead had to over sixty thousand dollars worth of reconstructions to fix the buldings framework. Dirigibles also dock with a line running from the front of the ship to the mast, and while they planned for the blimp to be able to sway in the wind, it was unrealistic that any ship could attach to the building at the high winds.Other obstacles they faced in letting dirigibles dock the building, was because of the safety hazards, the hydrogen used in most dirigibles from outside of the U.S. is highly flammable. Builders also did not take into consideration the pre-existing law against airships flying too low over urbanized areas, so it was illegal for a dirigible to tie to the building. The task of having dirigibles attach to the Empire State building was an impossible task to begin with. ",4,train
1090,15534,6,"In the short story of ""The Mooring Mast."" by Marcia Amidon Lüsted describes three obstacles of the builders of the Empire State Building faced for the attemption to allow dirigibles to dock there. Two resons were safty. The first ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable"". A flammable ship above a ""densely populated area such as dowtown New York could result in desistiar. The second safty reson was due to ""The winds on top of the building were constantly shifing due to Violent air currents."" Dirigibles ""dangling high above pedestrians on the street, was neither Practical nor safe."" The final obstacl the Empire State Building faced was Law. ""An existing law against airships flying too low over urban areas."" ""This Law would make it illegal for a ship to ever tie up to the buildings or even approach the area."" The Law and to safty obstacles the builders of the Empire' State Building faced would not allow any attempts for dirigibles to dock there.",3,train
677,15612,6,"New technology, especially in aviation,requires work to be done, thus causing many obstacles to overcome. In order to make this mooring mast on the Empire State building a success, the builders would need to know how to keep the dirigible hooked to the building and able to set passengers on and off. A quote from the text supporting this would be ""A mooring mast added to the top of the building would allow dirigibles to anchor there for several hours for refueling or service, and to let passengers off and on"". (6). But the passengers were not the only obstacle the builders had to surpass. The stress a dirigible would put on the building would be too great, meaning they also had to remodel the actual building. The text supports this with, ""the steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation."" (@NUM1). Even with all these modifications, however, the mooring mast was doomed to failure for reasons the builders could not fix.",2,train
630,15661,6,"The obstacles the builders of the empire State Building faced, was the lack of a suitable landing area. They will ""allow dirigibles to anchor there for several hours for refuel, or service, and to let passengers off and on"". Also ""Dirigibles were docked by which means of an winch, @CAPS1 thats what they did and faced to dock there.",1,train
1162,15253,6,"There were several obstacles that prevented dirigibles from docking at the Empire State Building. First, if a dirigible was ""moored at the top of the building, held by a single cable tether, would add stress to the building's frame."" The framework was not strong enough for this. But the main reason was safety. It was known that most foreign dirigibles used ""hydrogen rather than helium"", which is highly flammable. Things wouldn't go well if there was an incident in a populated place like New York. Also, the winds causing the ship to swivel around, and lead couldn't be used to weigh it down for safety reasons. Finally, there was ""an existing law against airships flying too low over urban areas"" which makes it illegal for any dirigible to even come close to a building. All of these reasons contributed to why docking dirigibles would come with many obstacles.",3,train
1464,15486,6,"When the builders were almost ready to place the mooring mast on top of the Empire State Building, big problems became apparent to them that caused complications in docking dirigibles. One factor was that by law, dirigibles couldn't be that low above the city, as they could accidently  crash into a building and fall onto the crowds below. Another factor was the air currents around the tall buildings, especially the Empire State Building at a height of 1,250 feet. Even if the dirigible was tethered to the mooring mast, the winds would violently rock it, and could crash against the building and fall to the streets below. A recent factor arose when the Hindenburg dirigible burst into flames from the hydrogen in it when it flew over New Jersey on May 6, 1937. Nobody wanted to risk that happening over New York City, either. So because of flammable hydrogen, violent air currents, and by law, the builders had complications when building the mooring mast to allow dirigibles to land there.",4,train
865,15911,6,It @CAPS1 like a veryhard test for them because there trying to make an age of transportation with the thoughts of the pioneers. But once the architects designed the mooring mast and made changes for the building skeleton. They have framed the 85th floor the roof had to be completed before the framing.,1,train
1312,16118,6,"The @CAPS1 @CAPS2 ""The Mooring Mast"" by Marcia Amidon Lüsted, talks about the height of the buildings, the Empire State Building and the Chrysler Building. The architecture who built the Chrysler Building was secretly hiding something. The secret was that he constructed a 185-foot spire inside the building, it shocked many people and the media by hoisting it up to the top of the Chrysler Building. Now it's a height of 1,046 feet, which is 46 feet taller than the height of the Empire State Building. One obstacle to their expand use in New York city was the lack of a suitable landing area. Al Smith thought that a mooring mast added to the top of the building would allow dirigibles to anchor there for several hours for refueling or service to let passengers on and off. The mooring mast couldn't just simply drop a mooring mast on top or the building. Adding a mooring mast to a cable tether could add stress to the buildings frame. They finally build the mooring mast and they raised the American flag again.",2,train
1564,15783,6,"The builders of the Empire State building faced many obstacles when they tried to build a mast to allow dirigibles to dock there. First of all, some dirigibles were highly flamable because they use hydrogen instead of helium. A German dirigible named Hindenburg was destroyed due to a fire and once the Empire State Building noticed how much worse it could've been in a higher populated place like New York, their hopes went down a little bit. Another obstacle was one that couldnt be fixed, because it was caused by nature. It was the violent winds. The excerpt stated ""Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" The only solution was to put lead weights in the back, but then they would be hanging over pedestrians, which is definatly not safe. The last thing that stopped them was a law that was against any airships the flew too low in urban areas. All in all, the builders faced too many obstacles to build a mast for dirigibles",4,train
314,15958,6,"In paragraph 6 it said ""New York City was the lack of a suitable Landing space"" Another obstanke in paragraph @NUM1 was the Nature it self the winds was push the dirigible around in the back of it. The other obstakle was in paragraph @NUM2 the existing law against airships flying too low over urban areas. These are the problem that the Empire builders faced",2,train
121,15214,6,The obstacles the builders of the Empire State Building faced is that the architects made the Empire State Building more dirigibles. The architects put the thousand-foot dirigible at the top of the building that is held by the cable tether. The dirigible's have to go through the wind pressure which was about eleven hundred feet below. The frame of the Empire State Building have to be strong and it cost more than sixty thousand dollars of modification to made the building's framework. The architects changed the design and made something new. The architects have a difficult obstacles of building the Empire State Building is to make it dirigibles.,1,train
1279,15182,6,"In ""The Mooring Mast"", by @ORGANIZATION2 it revealed many problems with docking dirigibles on top of the Empire State Building. Al Smith, the Architect working on the Empire State Building thought the mooring mast would go up with no problems. Architects soon realized that the mooring mast would add stress to the buildings frame work and cost @MONEY1 in modifications. After seeing what happened to the German dirigible ""Hindenburg"" in Lakehurst, Architects soon realized that having dirigibles filled with highly-flamable hydrogen over the densely populated New York City wasn't a good idea. Nature itself would not allow the mooring mass to be built.There was such violent air currents at the one thousand and fifty foot tall @ORGANIZATION1 altitude that made Architects aware that this idea couldn't be upheld. The dirigible would swivel around because it couldn't be weighed down like in open landing fields. They couldnt use these weights because having weights suspended over pedestrians heads was neither practical nor safe. There is also a law against airships flying too low over urban areas. This would make it illegal to try and dock a dirigible on top of the Empire State Building. In the end, the idea of having dirigibles dock on the Empire State Building and become the new way of modern transportation was soon abolished.",4,train
1163,15488,6,"There were many obstacles that the builders of the empire state building had to face. One obstacle being constructing a strong enough frame for the building so that a thousand foot derigible could be held by the single tether cable. Another obstacle that builders of the empire state building faced was safety how most derigibles from outside the U.S at the time used hydrogen rather than helium, which made it very dangerous since hydrogen is very flammable. This made the constructors have to find a way of creating a landing field where the blimp would not touch any of the sharp spires above the empire state building. These were @NUM1 of the many obstacles that the builders of the empire state were faced with.",3,train
907,15427,6,"The builder's of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock on the mast. For example, when the builder's decided to construct the mast they knew that it could not just be placed on the roof. It had to be somehow attatched to the foundation of the building because the dirigible, ""would add stress to the building's frame."" Also, after the Hindenburg disaster the builders realized that the hydrogen inside the dirigible ""is highly flammable."" If a dirigible were to explode over New York City it would not only kill the people in the dirigible, but on the ground as well. Finally, the biggest obstacle of the mooring mast ""was nature itself."" The wind at the top of the building are very strong and would have swiveled around the mast. The many obstacles faced by the builders of the Empire State Building never allowed any dirigibles to land there.",3,train
1488,15974,6,"While building the Empire State Building many obstacles had occurred. During the process of planning the @CAPS1 of the building architects started to realize that there could be many complications.Several complicostions occurred during the process. Architects noticed that the building itself was not made to add additional parts. As an architect said ""it could not simply drop a mooring mast on the top of the Empire State Building's flat roof."" Wind was another harsh factor for the construction of the Empire State Building itself. If ""held by a single cable tether, it would add Stress to the buildings frame. The engineers will also muched with the building's issues."" the Steel frame of the Empire State building would have to be modified and strengthened to accommodate this new situation.Safety and nature also had a big play in the obstacles of the building of the Empire State Building. Architects planned out to maintain the dirigibles very high up. wanting to do this could be very dangerous. ""dangling high above pedestrians on the Street, was neither practical or safe. Building the dirigible would have caused many accidents, injuries, and deaths if made. Nature would also be inroled in this plan. ""open landing fields could be weighed down in the back with lead weights. If anyday had very fierce winds this object could have came down and caused serious danger.",3,train
57,16416,6,"The builders of the Empire State Building faced many obstacles in attempting to allow drigibles to dock there. For one, most drigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable, so it could explode. For instance, on May 6, 1937 the German drigible Hindenburg was destroyed by fire in Lakehurst, New Jersey. There is no predicting that that could never happen again. The greatest obstacle in attempting drigibles to dock there was nature itself. The winds on the top of the building were constantly shifting due to violent air currents and even if it was tethered to the mooring mast, the back of the ship would swivel around the mooring mast. Drigibles moored in open landing fields could be weighted down in the back with lead weights, but using them at the Empire State Building, where they would be dangling high above pedestrians on the streets wasn't practical and not safe. Another reason is because there was a law against airships flying too low over urban areas, due to fear over the wind, blowing the drigible in to other buildings in the area which would puncture the drigible's shell and cause a lot of damage.",4,train
1236,16211,6,"The builders of the Empire State building faced obstacles in attempting to allow dirigibles to dock there because of ""nature itself"" and the past problems that happened.An obstacle that the builders faced was providing safety. After the fire in Lakehurst, @LOCATION3, the builders were worried about the issues that might occur, especially when it takes place in downtown New York.Another obstacle was ""nature itself."" Because of the mooring mast being on top of the building, the builders were frightened because of the violent air currents.The last obstacle was that it was a law that airships could not fly too low over urban areas. So it was illegal for an airship to be tied on a building.The builders faced three main obstacles - ""Nature itself,"" a past accident, and the law. Unfortunetly, they were unable to continue their work because the obstacles were just too strong.",3,train
506,15464,6,"From the excerpt 'The Mooring Mast' by @ORGANIZATION2 we find that the builders of the Empire State Building encountered many obstacles. Their first obstacle was to figure out how to transfer ""the stress of the dirigible's load and windpressurs"" to the buildings foundation. Another was to modify the steel frame of Building and strengthen it to accommodate the situation of adding the mooring mast. And so the builders did modify the building and assigned a mooring mast, but when construction was completed builder came upon another obstacle. ""most dirigibles outside the U.S. used hydrogen instead of helium, and hydrogen is highly flammable, which is a danger if any would go up in flames above New York. The greatest obstacle with the winds. They were constantly shifting making it difficult for any dirigibles to even get close to the mast even if the could get to the mast the back of the dirigibles would swivel around the mast where in open fields dirigibles would be weighed down with lead weights. at the Empire state building they would be dangling higabove pedestrians, this was niether practical or safe. Because of all the obstacles the Mooring Mast would never be used",4,train
