,Id,EssaySet,Score1,Score2,EssayText,split,llm
224,6210,3,1,1,A Panda eats almost nothing but bamboo. A Koala bear eats eucalyptus leaves almost exclusively. They both eat mainly one thing. They are differnt from pythons because pythons have a variety of food. You cant keep a Panda or a Koala bear as pet you can keep a python as one.,train,Score: 1.
225,5010,3,1,1,"The China panda bear and the Australian Koala bear are both specialists. "" what  favors specialists is stability"" ( Achen bach). The panda bear and the  Koala bear are different from the pythons because the pythons is a generalists "" what favors generalists is change, "" ( Achanbach)",train,The answer provides some relevant
226,6241,3,0,0,They are similar because they are both animals. They are different because they are both not specialist. The panda and koala are generalists.,train,Score: 1
227,5141,3,2,1,Pandas bears in China and koalas bears in Australia are a like because they only eat on thing.Pandas eat bamboo and koalas eat eucalyptus leaves. Also they both only eat plants pythons different because the eat a lot of different things like alligator.,train,Score: 1.
228,6285,3,0,0,Pandas are similar to koalas because they both walk on legs they both eat bamboo and leaves. They are different from pythons because pandas or koalas can't slither on the groun and they can eat a crocodile.,train,Score: 1
229,6742,3,2,2,"Pandas in China are similar to koalas in Australia because they are both considered specialists. They both eat a singular plant (Panda eats bamboo, koala eats eucalyptus leaves). They are different from pythons because a python is considered a generalist. It eats multiple things, rats, alligators, and literally anything it can get its mouth over.",train,Score: 2
231,5463,3,1,1,"Pandas in China are similar to koalas in Australia because their diets is plants, while pythons diet is meat. In paragraph 21, it says ""China's panda which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalptus leaves...""",train,The answer provides a relevant
232,6051,3,1,0,Pandas in China are different from koalas in Australia because pandas eat allmost nothing but bamboo and koalas eat eucalyptus leaves. They are both different from pythons because of the environment they live in and the different kinds of foods each animal eats.,train,Score: 1.
233,6370,3,2,1,"China's panda bear and Australia's koala bear are similar because they are both specialists. They both survive on basically one type of food and wouldn't survive outside of their habit. Both these animals are different from the python because the phython eats different food, and as the map shows, live in multiple places.",train,Score: 1.
234,6653,3,1,1,"Pandas in China are similar to koalas in Australia because they are both specialists, they eat a specific food in order to survive. (paragraph 21). They are both different than the python because the python is a generalist, which eats almost anything to survive. ""Its no accident that species that have become abundant are often those that do best in human and around humans.""",train,Score: 2
235,6601,3,0,0,Pandas and koalas are similar because they both have fur and they both eat things that are related to trees. The animals are totaly different they don't eat meat and they can walk around.,train,Score: 1
236,5750,3,0,0,"Pandas in China and Koalas in Australia are similar because, they both mostly eat leaves. Pythons are different than pandas and Koalas because pythons need to eat more than just leaves all day.",train,Score: 1
237,6738,3,2,2,Pandas in china are similar to koalas because according to the article they're both specialists and a panda eats bamboo and a koala eats eucalyptus leaves. They both eat same sort of leaf or plant on the other hand theyre different from a python because a python is a generalist who can live almost anywhere. A panda or a koala cant do this because they need to stay where they know they can get bamboo or the eucalyptus leaves.,train,The answer provides a clear
238,4954,3,0,0,Panda in China only eat bamboo the Koala in Australia eat eucalyptus leaves exclusively.,train,Score: 1
240,6448,3,2,2,"Pandas in China are similar to koalas in Australia because they both only eat and survive off of one type of food. Pandas only eat bamboo, and koalas only eat eucalyptus leaves. Both pandas and koalas are different from pythons because pythons will eat anything. The article even said that one python swallowed an alligator before; then it exploded.",train,Score: 2
241,5988,3,1,1,"Pandas in China are similar to koalas in Austrailia because they are both ""specialists."" This means that they most likely wouldn't survive in any other habitat. They are both different from pythons because pythons are ""generalists"" which means that they can flourish in multiple and many possible places in the world.",train,Score: 2
242,5289,3,2,2,"Pandas in China and koalas in Australia are similar because they are specialists and only eat one food. They are both different from pythons because pythons are generalists. The python can live almost anywhere and eat a variety of things. Pandas can only eat, ""nothing but bamboo"", and koalas can only,"" eat eucalyptus leaves almost exclusively.",train,Score: 2
243,5867,3,1,1,Pandas in China are similar to koalas in Australia because the article states that ''China'' pandas which eats almost nothing but bamboo and koala bears which eats eucalyptus leaves exclusively. Therefor they only eat the vegetation things while pythons are meat eater for example a python swallowed the alligator.,train,Score: 1.
244,5349,3,1,1,"Pandas in China and koalas are similar because they eat only one plant. The article states that pandas eat ""almost nothing but bamboo"" and koalas eat ""eucalyptus leaves almost exclusively."" They are different from pythons because pythons are dangerous and eat animals. one python ""swallowed an aligator."" Pythons are carnivores while pandas and koalas are herbivores.",train,The answer provides a clear
246,5563,3,1,0,Pandas in China and koalas in Australia are similar because they both eat about nothing. They are both different from pythons because a python eats a lot of things.,train,Score: 0
247,6785,3,0,0,"Pandas and koalas are similar to each other because they both eat some type of plant, their cute and cuddly and they can live in cold weather unlike pythons.",train,Score: 1
248,5435,3,1,1,The pandas and koalas are similar to each other because the panda only eats bamboo and the koala only eats eucalyptus leaves. The python eats several types of foods and can adapt better than the panda or koala.,train,Score: 1.
249,6522,3,0,1,"They both eat about one thing, pandas eats almost nothing but bamboo,or koalas bear which eats eucalyptus leaves almost exclusively.""A generalist is a raccoon a python, a cockroach,a white tailed doer"". The ultimate generalist is arguably a human being who with the assistance of technology can live anywhere from Florida at Artantica. Its no accident that quiers have bio abdundant are often those that do best in an expand humans.",train,The answer contains some relevant
250,6016,3,1,1,"Pandas in China are similar to koalas in Australia because they are born specialists. They both like stability, unlike the python these animals are different than pythons because pythons are generalists. Generalists like change and can live almost everywhere. Specialists such as panda and koala cannot.",train,Score: 1.
251,6484,3,1,0,Pandas in china and koalas in Australia are similar because they are not harmful; they only eat one plant. They are both different from pythons because they are specialists and eat only this one specific food as the article says.,train,Score: 1.
252,6056,3,1,0,Pandas in China only eat bamboo like koalas that only eat eucalyptus. Pythons eat anything.,train,Score: 1.
253,6520,3,1,1,"Pandas and Koalas are similar because they both stay to one food source unlike a python. A python will adapt to any food source it has readily available to them. As the last part of the article says, "" we will live in an age that favors generalists and specialists."" This quote means that the animal that can adapt will survive.",train,The answer provides a reasonable
256,6615,3,1,1,"Both pandas and koalas are specialists species, meaning that they can live under specific conditions, and or a certain food source. On the other hand, pythons are a generalist species, they can live under a wider variety of conditions allowing them to thrive.",train,The answer provides a clear
258,6171,3,2,2,Pandas are similar to koalas because they are both specialists. This means that they both only eat one type of substance like bamboo and eucalyptus and/or can only live in one certain place. Pandas differ from pythons because they are generalists which can eat different animals and can addapt to different places to live.,train,The answer provides a clear
259,5934,3,0,0,"Pandas in china and koalas in Australia are different from pythons because in china's panda, which eats almost nothing besides bamboo's and Australia koalas bear which only eats eucalyptus leaves almost exclusively.",train,The answer provides a partial
260,5571,3,0,0,Pandas in China and koalas in Australia are different from pythons. Pandas eat almost nothing but bamboo and koalas eat exclusively eucalyptus leaves.,train,The answer provides a correct
263,5022,3,0,1,"Pandas in China are similar to koalas in Australia because they are both from the same specie. They are different because China's panda, eats almost nothing but bamboo, or Australia's koala bear, eats eucalyptus leaves almost exclusively. Pythons are generalist a raccon, a cockroach.",train,The answer contains some inaccur
264,6584,3,2,2,Pandas in China are similar to Koalas in Australia because they're both specialists China's panda exclusively eats bamboo and Australia's Koalas exclusively eats eucalyptus leaves. These two Animals are different from pythons because pythons are generalists that can live almost anywhere and adapt to eating types of food.,train,Score: 2
265,6123,3,1,1,Pandas in China are similar to koalas in Australia because they are both specialist. They eat the same things. They won't be able to live in any other climate as pythons are generalist which can adapt anywhere.,train,Score: 1
266,5309,3,1,1,"Pandas in China are similar to koalas in Australia, because of the limited food that they eat. Pandas almost only eats bamboos and koalas eat eucalyptus leaves. They both are different from pythons because pythons are heavy meat-eaters; and pandas and koalas are vegitarian.",train,Score: 2
267,5483,3,1,1,"China and Australia have two different cultures, but China's Panda and Australia's koala bear are both specialist. They both eat one or two foods while a python is a generalist meaning it'll eat mostly anything.",train,Score: 1.
269,5077,3,0,0,Pandas are similar to Koalas. Both Koalas and Pandas are alike cause they both clime tree's there both the same color and both live the same the dont make there own foods.,train,Score: 1
270,5887,3,1,1,Pandas and koalas are very similar because they both eat only one plant and are unlike pythons because pythons can eat almost anything.,train,Score: 1
271,5320,3,0,1,Pandas and koalas are similar because they live in a hot enviorment. They both only eat one thing panda eats bambo and a koala eats eucalyptus. They are both different from pythons because you can use them as pets but a panda and a koala you can't because they are almost extinct.,train,The answer contains some inaccur
272,6186,3,0,1,China panda's only eat bamboo while Australia's koala bears eat almost anything. Pythons are different from pandas because it eats more than one thing and they're different from the koala's because they can't handle everything they eat.,train,Score: 1
274,5095,3,1,1,"Pandas in China and Koalas in Australia are similar, but both are different from pythons. In the article it stated that mammals l ke these . (pandas and koalas) are ""specialist"" and can survive only in specific areas. On the other hand, pythons are generalist and can live in many different areas as shown in the map in the article , while , pandas and Koalas need specific living conditions, pythons do not.",train,Score: 1.
275,6264,3,2,2,"A panda bear and koala bear are similar because they are both specialists.They eat only one type of food and live  in one general area ""A specialist is china's panda which eats nothing but bamboo."" They are both different from pythons because pythons are generalist.They will eat just about anything and live where ever they are.",train,Score: 1.
276,6372,3,1,1,"Pandas and koalas are similar because, all they eat is stuff from trees which are bamboo, and eucalyptus leaves. Pandas and koalas are different from pythons because , pandas and koalas are vegetarians . pythons eat meat like rabbits, even alligators.",train,Score: 1.
277,4937,3,2,2,Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.,train,Score: 2
278,6458,3,2,2,"Panda's and koalas are similar because they are both specialists. They both eat exclusively one thing. The panda eats bamboo, the koala eats eucalptis trees. They are different from pythons because pythons are generalists. The eat anything from alligators to mite.",train,The answer provides a clear
280,5719,3,2,2,Pandas in  China are similar to koalas in Australia because their both specialists animals. The panda eats almost nothing but bamboo and the koala almost nothing but eucalyptus leaves. These animals are different from the python because the python is a generalist animal. Arguably this animal can live anywhere and can eat a variety of things.,train,Score: 1.
281,5315,3,1,1,"Well because China panda they don't eat almost nothing just bamboo and koala just eat eucalyptus so that is a food that they can jus find in their own ecosistem but in the case of the pythons they can eat almos everything like rats, cows, chicks, eggs etc.",train,Score: 1
282,5624,3,1,1,Pandas in China are similar to Koala in Australia because they have adapted to the reigion they live in and only eat leaves or the bamboo. They're both different from pythons because they haven't over populated and don't attach every thing that is edible.,train,Score: 1.
283,6628,3,1,1,Pandas and koalas mostly eat one thing. Pythons will try to eat almost anything. As stated in the article when a python ate alligator.,train,Score: 1
284,5461,3,0,0,Pandas are similar speals to koalas and they are both different to pythons becase pythons are not mammals and pandas and koalsas are herbivores pythons are carnivores.,train,The answer contains several errors
285,5922,3,0,0,They both are different from pythons; one they can live in any conditions while pythons need to stay close to the Equator. For and pandas and koalas mostly eat leaves and stuff like that. But pythons eat other animals.,train,The answer provides some relevant
286,6796,3,1,1,Pandas and koalas are similar because they are specialists they have to live in special environments which where pythons can live or go anywhere their able to adapt to their sourroindings way better than koalas or pandas.,train,The answer provides a basic
287,5176,3,1,1,"Pandas and koalas are both specialist species each eat and live in 1 place. The article said ""A specialist is China's panda, which eats almost nothing but bamboo, or Australia koala bear, which eats eucalyptus leaves almost exclusively.""",train,Score: 1.
288,5234,3,1,2,"Pandas are specialists along with Koalas. They both eat a specific plant/tree, bamboo and eucalyptus. Pythons are a generalist pythons eat meat, any kind of meat and can live anywhere. When pandas and Koalas have specific places.",train,Score: 1.
289,6739,3,1,0,"China's panda and Australia's koala are similar because they both eat plants. Both China's panda and Australia's koala are different from pythons because python's spread, and are harmful to the environments they live. Pythons can wipe out whole species as pandas and koalas are harmless.",train,Score: 1.
290,6531,3,0,0,A similar thing between China's panda and Australia koalas are that they both eat. The difference between them in pythons. In the article it says ''China panda eats nothing but bamboo or Australias koala bear eats eucalyptus leaves almost exclusively.'' This means that Australia koala eats more.,train,The answer provided has several
291,5024,3,1,1,"Panda's and koalas are the same because they both eat the same thing everyday all day. Panda's eat bambo and koala eat eucalyptus leaves. As the article states a generalist is like a raccon they can live anywhere from Florida to Antarctica, pandas and koalas can't because they rely on a surtan food sorse to live.",train,The answer contains some correct
292,5978,3,0,0,China's panda and the Australian koala are similar because they are vegetarians and only eat plants but the python is a reptile and is a carnivore.,train,Score: 1.
293,5546,3,0,0,Pandas in China are similar to koalas in Australia in the way that they both are not without an environmental conscience. They both do best around humans too. They are different from pythons because pythons and paccoons don't really do well around humans.,train,The answer provides some relevant
294,6745,3,0,1,"Pandas in China are similar to Australia's koala bear because they are specialists. Pandas and koala bears differ from pythons because a python is a generalist. In the article it is stated, ""what favors generalists is change, what favors specialists is stability"".",train,Score: 2
295,6626,3,1,1,"Pandas in China are similar to koalas in Australia, because they both eat almost nothing but bamboo and eucalyptus leaves, which are like the same food. They differ from pythons because pythons eat almost everything in sight, not just leaves, trees, etc.",train,The answer contains some inaccur
296,6109,3,1,1,"Pandas and Koala both eat onlyone thing. A python will eat just about anything, in the article it said one even tried to eat an alligator.",train,The answer provides a partial
297,5932,3,2,2,"Pandas in China and Koalas in Australia are both specialist species and ""what favors specialists is stability""(5). Both species rely on specific conditions such as climate and food sources which restrict them from living anywhere else. On the other hand pythons are generalist species that have an easier time adapting to new conditions and habitats.",train,The answer provides a clear
298,5319,3,1,1,Pandas in China and koalas in Australia are both harmless. A specialist is China pandas which eat almost nothing but bamboo or Australia koala bear wich eats eucalyptus leaves almost exclusively but python is dangerous. A python swallowed in alligator and there's not a deinate way to put it explosed.,train,The answer contains some correct
299,6282,3,0,1,"The author reveals that pandas in China are similar to koalas in Australia. The story states that China's panda and the Australia koala are specialist, also both species mostly eat plants. these two specialists are different from the pythons. The pythons are considered invasive and generalists",train,Score: 2
300,5799,3,2,1,"Pandas of China are like koalas in Australia because they both are very reliant on one source for food, bamboo for pandas and eucalyptus leaves for koalas. Pythons in contrast, and eat a variety of things which makes it a generalist, while pandas and koalas are specialist.",train,Score: 2
301,6421,3,1,1,"The pandas in China only eat bamboo, while the koalas only eat eucalyptus leaves. While the pythons can eat anything from a small mouse to a large alligator.",train,Score: 1.
302,4979,3,1,1,"China's panda and Australia's koala are similar because they are both special lists. This means that they only eat specific items, such as bamboo and eucalyptus leaves. The python, on the other hand, is a generalist carnivor that will eat any meat.",train,Score: 1.
303,5379,3,1,1,"Pandas in China and koalas in Australia are similar because thy almost only eat one food. They differ from pythons because pythons eat meat, like alligators, and pandas and koalas eat leaves/ trees.",train,Score: 1.
304,5606,3,2,2,"Koalas and pandas are similar because they are both specialists. According to the article, specialists are better with stability. The koala and panda eat the same food always and live in the same habitat constantly while a python, a generalist, can change and adapt even when  ""man kind has chosen to make earth a rapidly changing place.",train,The answer provides a reasonable
305,6124,3,1,1,"Pandas in China are similar to koalas in Australia because they are both specialists. They differ from pythons who are generalists. Pythons can adapt to several locations, koalas and pandas cannot. They only eat bamboo or eucalyptus leaves.",train,Score: 2
307,6185,3,1,1,"Pandas in China are similar to koalas in Australia because they both eats plants. They are both a type of beer. ""China's panda which eats nothing but bamboo or Australia koala bear which eats eucalyptus leaves almost exclusively"" This is how panda bears and koala bears are similar.",train,The answer contains several inaccur
309,6410,3,2,2,"Pandas in China are similar to koalas in Australia because they are both specialists. They can not live anywhere, because pandas need bamboo and koalas need eucalyptus leaves to eat. Without these they will starve. These are both different from pythons because a python can live anywhere, as long as the climate is the right temperature. This is because they can eat anything even an alligator if they need to.",train,Score: 2
310,5057,3,2,1,"Pandas and koalas live in one specific area, china or Australia limited by its habits. Each animal ""eats almost nothing but bamboo, or... eats eucalyptus leaves almost exclusively."" A python, however, adapts and changes, giving it many options for survival, such as Asia or its now USA home.",train,Score: 1.
311,6671,3,1,1,The panda eats nothing but bamboo and the koalas eat nothing but leaves basicly the eat only one thing thats how they're similar. They're different from the pythons because in the story they talk it about how the python eats different items.,train,Score: 1.
312,5892,3,1,1,"Pandas in China are similar to koalas in Australia because they both need something from where they live. They only eat one kind of food and feed it only; where they live if they have, they will die. Pythons can go to a lot of places because their food is everywhere.",train,The answer provides a basic
313,5389,3,1,1,"Pandas and koalas are very similar, they both have a strict diet. Pandas only eat bamboo, and koalas only eat eucalyptus leaves. In the way they are different to pythons. Pandas and koalas cannot survive in the US because of their diet but pythons will eat most small/medium creatures.",train,The answer provides a clear
315,5273,3,1,2,Pandas in China and koalas in Australia are similar because they are specialists. They live only in these environments because of the bamboo and eucalyptus. They can't live anywhere else or they wouldn't survive. They are different from pythons because pythons can live almost anywhere. Potentially from Delaware to Northern CA. offering a wider range.,train,Score: 1.
317,6782,3,0,0,Pandas and koalas like to be in trees and I think are less harmful but snakes like to bite and eat humans they dont that I know of.,train,Score: 1
318,6369,3,1,1,"Pandas in China are similar to koalas in Australia because they're both specialists which means they can only survive on one special thing (bamboo or eucalyptus leaves). The article says ""A specialist is China's panda, which eats almost nothing but bamboo or Australia's koala bear which eats eucalyptus leaves almost exclusively."" They're both different from pythons because pythons are generalists. Generalists can live anywhere with the assistance of technology.",train,Score: 2
319,5860,3,2,2,China's panda is similar to Australias koala because these two animals are specialist species. These two specific place and only eat one specific food; compared to a python which is a generalist species that can adapt to other ranges throughout the U.S and eat a variety of different foods.,train,Score: 1.
320,5548,3,0,0,"Pandas in China are the same as koalas in Australia because there both from the same species of animals. Pythons are different because there reptiles. In the article it says, ""the reptile trade is becoming showing that pythons are reptiles, and I know pandas are not.",train,The answer contains several inaccur
322,5183,3,1,1,Pandas in China are similar to Koalas in Australia because they are native to that area and would have trouble living else where unlike pythons they can't really be spread around the globe. Pythons can go anywhere in the southern U.S. as shown on the map.,train,The answer provides a reasonable
323,6157,3,0,0,Pandas and koalas are similar because all they do is eat all day. And their different from pythons because pythons are a much more dangerous animal. In the story it says in the Everglades in 2005: a python swallowed an alligator: now you don't hear news about pandas or koalas swalling an alligator.,train,Score: 1
324,6317,3,1,1,"Pandas are similar to Koalas because they both only really eat one thing Pandas (bamboo) Koalas (eucalyptus leaves) and turny and luk cuddely rather to the python which is vigious eats any thing that has blood, for example, it ate a aligator and dangeous.",train,Score: 1
325,6350,3,1,1,"The panda and the koala are both specialists. A panda only eats bamboo and the koala only eats eucalyptus leaves. These animals aren't dangerous animals. They're not known for eating alligators or rats, like a python. Koalas and pandas aren't found everywhere but pythons can be found all throughout the U.S.",train,Score: 1.
326,5121,3,0,0,China's panda bears are similar to Australia's kolas because they almost eat nothing all pandas eat is bamboo and all koalas eat is leaves. Both panda's and koalas are different from pythons because they're not as dangrous as them they dont spit out vinum and they mamals and pythons are Invasive species and reptiles.,train,Score: 1.
327,5714,3,0,0,Pandas in China are similar to koalas in Australia because they are specialist. Also they are similar because they eat plants. Chinese pandas and Australian koalas are different than pythons because a python is a generalist. Also pythons can live anywhere with the assistance of technology.,train,Score: 1.
328,5526,3,1,1,"Both pandas and koalas eat almost exclusively one type of food. However, the python, a generalist, can adapt to most food sources.",train,Score: 1
329,6430,3,2,2,"Panda's from China and koalas from Australia are similar because they are both specialists. A specialist is an animal that can only live one way and only eat one thing. Pandas can only eat bamboo, and koalas can only eat eucalyptus leaves. Now the snake is different because it is a generalist. A generalist is an animal that can adapt. It can live in various places and eat various things.",train,Score: 2
330,5587,3,2,1,"Both Pandas and Koalas are alike because they will only eat certain foods. Pandas will only eat bamboo and Koalas will only eat eucalyptus leaves this makes both animals specialists. They differ from Pythons because pythons unlike Pandas or Koalas, will eat anything even a alligator.",train,Score: 2
331,6394,3,1,1,The pandas in China are similar to the koalas in Australia because they are both specialists. These two animals differ from pythons because pythons are generalists. Specialist can only live one areas nway in contrast to generalist who can adapt and live almost anywhere.,train,Score: 1.
332,5341,3,2,2,"Pandas in China and koalas bears in Australia are similar in that they are both specialist species. This means they are restricted to limited environments and only eat one type of food. As a result, these animals are less capable of adapting. A python however, is much more flexible. It is a generalist species better suited for survival. It is different also because it can live in different climates and eats different things.",train,Score: 2
333,6280,3,2,2,Panda's in China are similar to koala's in Australia because they both exclusively eat one item. Panda bears eat only bamboo and koala's exclusively eat eucalyptus leaves. They are both different from pythons because pythons are generalist and can live mainly anywhere and eat almost anything.,train,Score: 2
336,5780,3,0,1,"Pandas in China & Koalas in Australia are similar because they both eat from a certain tree. They are different from pythons because pythons are more wild and eat different than koalas and pandas. "" A specialist is China's  panda, which eats almost nothing but bamboo, or Australian..."".",train,Score: 1
337,5186,3,1,1,Pandas in China are similar to koalas in Australia b/c they're both a type of bear that like to stay up in trees $ eat one type of food other bamboo or eucalyptus. They are different from pythons b/c pythons eat meat like other animals $ they eat plants/leaves. Also pythons are reptiles $ they're mammals.,train,Score: 1.
338,6538,3,0,0,Pandas in China and koalas in Australia both species very similar. It says in the article that pandas eat almost nothing but bamboo and koalas eat eucalyptus leaves. These animals are different from pythons because unlike pythons they don't become most abundant around humans.,train,The answer has some correct
339,5372,3,1,1,"Pandas and koalas are similar because they eat only a specific plant and their not meat eaters. Their different from  pythons because pythons eat meat not leaves I know this because to the story it said ""panda bear eat bamboo and Koalas eat eucalyptus leaves.",train,Score: 1.
340,5760,3,1,1,"According to the article it says, ""A specialist is China's Panda which eats almost nothing but bamboo, or Australia's Koala bear, which eats eucalyptus leaves almost exclusively. ""This shows that both animals are specialists and they eat food that come from plants. The China Panda and Koala bear are different from a python because in the article it says that pythons eats other native species and they are generalists animals. But the Koala and China Panda are specialist animals and they eat plants like bamboo and leaves.",train,Score: 2
341,5087,3,1,2,"There are similarities between China's panda and Australia's koala including the fact they are both ""specialists."" ""A specialist is  China's panda, which eats .... bear, which eats eucalyptus leaves almost exclusively."" Says the article. These two species are confined to their specific habitat while the python, a ""generalist"" can adapt to almost any location.",train,Score: 1.
342,6806,3,1,1,"Pandas in china are similar to Australia's kolala  bear because they do not like change. They are specialists. These animals are different from pythons because pythons are generalists and can adapt very easily. "" What favors generalists is change, what favors specialists is stability, right now man kind is rapidly changing place.""",train,Score: 1.
344,6253,3,1,1,"Pandas in China are similar to koalas in Australia because they are both specialists because they unlike generalists have to live in one place to survive, and eat one specifically based diet. They are both different from pythons because pythons are generalists, they do best around humans. And eat a variety of things not just one.",train,Score: 1.
345,5471,3,1,1,"Pandas and koalas are both extremely picky eaters. The article says pandas, eat only bamboo and koalas, only eucalyptus leaves. Pythons are different, because they can eat almost anything their jaw can fit, and that is many things.",train,The answer provides a clear
346,5652,3,1,1,The panda in China and the koala bear in Australia are similar because they both only eat one specific food and are herbivores. Both animals are different from a python because pythons eat anything.,train,Score: 1.
348,5440,3,2,1,"Pandas in China are similar to Koalas in Australia, because their both specialist and they both stick to one main food. Pandas rely on bamboo and Koalas rely on eucalyptus leaves. They are diff from pythons because pythons are all over the world while pandas and koalas are in one place, also because a python is a snake and a generalists, while pandas and koalas are not.",train,Score: 1.
349,6760,3,1,2,The difference between a panda bear and a koala bear is that pandas eat nothing but bamboo and koalas eat eucalyptus. Pandas and koalas are different from pythons because pythons are canivores. I know this because in the article it says ''Even more dramatic was what happened in the Everglades in 2005 a python swallowed an alligator.'' That tells me that pythons are canivores and pandas and koala bears eat plants.,train,Score: 1.
350,6147,3,2,1,China's Pandas bear will and can only eat bamboo leaves and the Koala can basically the plant. These two are confined to where those plants are. Pythons can eat all types of food and can adapt fast like how they can eat alligators.,train,The answer provides some relevant
351,5946,3,0,0,"Pandas in China are similar to Koalas in Australia because of the fact that they are both specialist, and both different from pythons because pythons are generalist.",train,Score: 1
352,6113,3,1,1,"Panda's in China are similar to koalas in Australia because they are both specialist's. In China, the panda eats almost nothing but bamboo and in Australia, the koala bear eats almost nothing but eucalyptus leaves. They're both different from pythons because other species are specialists, then pythons. Pythons are the generalists.",train,Score: 1.
353,6141,3,0,0,The pandas and koalas are similar because they both live lone lives because the are firendly with human intention and they both only eat one thing pandas eat bambo and koalas eat everglades.,train,The answer contains several inaccur
354,6667,3,2,2,"Pandas in China are similar to koalas in Australia because they are both specialists, meaning they can only survive in a certain area. This is because the panda eats almost nothing but bamboo, and the koala eats almost only eucalyptus leaves. The python however is different because it is a generalist. They can handle change and adapt to it, making it easy for them to find food almost anywhere.",train,Score: 2
355,6552,3,1,1,"Pandas in China are similar to koalas in Australia because pandas eat nothing but bamboo and koalas eat nothing but eucalyptus leaves, this makes them the same because the both eat plants. The python is different eat meat.",train,Score: 1
356,5287,3,0,1,Pandas are similar to Koalas because they eat nothing but eucalyptus. They are different than pythons because pythons would eat any thing.,train,Score: 1
358,5025,3,0,0,Pandas and koalas are similar because both animals eat some parts of trees. Pandas eat almost nothing but bamboo and koalas eat eucalyptus leaves. Both of these animals are different from pythons because.,train,The answer is incomplete as
359,5367,3,0,1,"Pandas in china are similar to koalas in Australia because they are both specialists, but they are both not similar to pythons because pythons are generalists. According to the author, ""A generalist is a python, a specialist is china's panda or Australia's koala bears "". In other words, pandas and koalas are both specialists, but pythons are generalists.",train,Score: 2
360,5633,3,2,2,"Pandas and koalas are both examples of specialists. They require a specific lifestyle, such as a diet or environment. Specialists favor stability. On the other hand a python is a generalist who can adapt to different conditions.They don't mind changes as much as a panda or koala would. Also pythons are considered to be an ''invasive'' species by some.",train,Score: 1.
362,5190,3,2,2,"Pandas and koalas are similar because the article says that are ""specialist"" since they basically only eat one type of food and would probably not be able to survive in other habitats. Pythons, on the other hand, can be considered generalist since the article says that they have adapted to the Everglades environment, so they can basically live anywhere thats warm enough so they are different than pandas + koalas.",train,Score: 2
364,6602,3,0,0,"Chinese Pandas and Australian Koalas are both similar because they are potentially harmless and are vegetarians. Pythons, however, are sarict carnivors  and are very harmful and vicious.",train,Score: 1.
365,6783,3,1,1,China's panda and Australia's koala's are similar from what the eat they both survive on /plant and if the couldnt find that plant they would die unlike the python who can swallow an alligator whole as said in the article.,train,Score: 1
366,5711,3,1,1,Pandas and koala bears are alike because the both eat plants the panda eats bamboo and the koala eats eucalyptus leaves. There different from the python because the python eats other organisms and other living creatures.,train,Score: 1.
367,5232,3,1,1,"Pandas in China and koalas in Australia both has very low variety of food. Panda's eat only bamboo sticks & koala's only eucalyptus leaves. For pythons, panda's & koala's are compeletely different because in the article snakes are cold blooded and eats many different animals as oppose to pandas & koalas, they are warm blooded & eat one thing.",train,Score: 1.
368,5246,3,2,1,"Pandas in China are similar to koalas in Australia because they are both specialists. Both have particular eating conditions because they both stick to eating only one type of food. Pythons are different to pandas and koalas because they are generalists, and can live in a wider range of places successfully.",train,Score: 2
369,6385,3,1,1,Pandas in China are similar to koalas in Australia whereas they can only live in certain ares. Most pandas are found in China and most koalas are found in Australia. They are kept away from pythons and are different from them because pythons are starting to be found everywhere including America.,train,Score: 1
371,5703,3,0,0,Pandas in China are different from koalas in Australia because they live in different places as well as how their diets are different. they are both different from pythons because they are specialists and pythons are generalists.,train,The answer provides a basic
372,6198,3,1,1,As stated in paragraph 21 chinas panda and Australias koala bear are both specialist animals. They both require stability. They are both different from a python because as stated in the article a python is a general animal. They prefer rapid changes. Specialist do not.,train,Score: 1.
373,6438,3,1,1,"The panda is similar to koala because they both eat things exclusively. Pandas only eat bamboo and koalas only eat eucalyptus. This is different from pythons in that they can survive almost anywhere. You take a panda away from the bamboo in China it won't live. Same goes for the koalas in Australia, but you could bring a python anywhere and it could still survive.",train,The answer provides a clear
374,6559,3,2,2,China's pandas and Australia's koalas are similar because they are both specialist species that live off mostly one food and thrive in only a certain area of the world. They are different from the python because a python is a generalist species that can adapt to rapid change in food sources and habitats. Unlike pandas and koalas. Pythons live all over the world.,train,Score: 2
375,6091,3,2,1,"Pandas in China and koalas in Australia are unlike pythons because pandas and koalas need extremely specific thing to live such as eating nearly only bamboo or eucalyptus leaves. They have a had time adapting to new places. The needs of pythons are different because they are a generalist species and can live almost anywhere with the right materials, which can be found in most places on earth, where as the panda & koala need specific things that are found in only one area.",train,Score: 1.
376,6105,3,0,0,Pandas are similar to koalas because they are both bears and have similar diets. They are both different from the pythons because they are not even close to the some spices.,train,Score: 1
377,5003,3,1,1,The pandas in China are similar to koala bear in Australia because they only eat plants. There different because the one in China eat only bamboo and the one from Australia eats eucalyptus leaves almost exclusively.,train,Score: 1.
